State,District,Block/Tehsil,Village,values,problem
PUNJAB,RupNagar,Nurpur bedi,Heerpur Ganura,0,Sea_water
PUNJAB,RupNagar,Nurpur bedi,Heerpur Ganura,0,Factory_waste
PUNJAB,RupNagar,Nurpur bedi,Heerpur Ganura,0,Project
PUNJAB,RupNagar,Nurpur bedi,Heerpur Ganura,3,Others
PUNJAB,RupNagar,Nurpur bedi,Mothepur,0,Salinity
PUNJAB,RupNagar,Nurpur bedi,Mothepur,2,Dried_up
PUNJAB,RupNagar,Nurpur bedi,Mothepur,2,Destroyed
PUNJAB,RupNagar,Nurpur bedi,Mothepur,0,Sea_water
PUNJAB,RupNagar,Nurpur bedi,Mothepur,0,Factory_waste
PUNJAB,RupNagar,Nurpur bedi,Mothepur,0,Project
PUNJAB,RupNagar,Nurpur bedi,Mothepur,1,Others
PUNJAB,RupNagar,Nurpur bedi,Mukari,0,Salinity
PUNJAB,RupNagar,Nurpur bedi,Mukari,1,Dried_up
PUNJAB,RupNagar,Nurpur bedi,Mukari,0,Destroyed
PUNJAB,RupNagar,Nurpur bedi,Mukari,0,Sea_water
PUNJAB,RupNagar,Nurpur bedi,Mukari,0,Factory_waste
PUNJAB,RupNagar,Nurpur bedi,Mukari,0,Project
PUNJAB,RupNagar,Nurpur bedi,Mukari,1,Others
PUNJAB,RupNagar,Nurpur bedi,Raipur,0,Salinity
PUNJAB,RupNagar,Nurpur bedi,Raipur,2,Dried_up
PUNJAB,RupNagar,Nurpur bedi,Raipur,0,Destroyed
PUNJAB,RupNagar,Nurpur bedi,Raipur,0,Sea_water
PUNJAB,RupNagar,Nurpur bedi,Raipur,0,Factory_waste
PUNJAB,RupNagar,Nurpur bedi,Raipur,0,Project
PUNJAB,RupNagar,Nurpur bedi,Raipur,0,Others
PUNJAB,RupNagar,Nurpur bedi,Samundarian,0,Salinity
PUNJAB,RupNagar,Nurpur bedi,Samundarian,1,Dried_up
PUNJAB,RupNagar,Nurpur bedi,Samundarian,0,Destroyed
PUNJAB,RupNagar,Nurpur bedi,Samundarian,0,Sea_water
PUNJAB,RupNagar,Nurpur bedi,Samundarian,0,Factory_waste
PUNJAB,RupNagar,Nurpur bedi,Samundarian,0,Project
PUNJAB,RupNagar,Nurpur bedi,Samundarian,0,Others
PUNJAB,RupNagar,Nurpur bedi,Saupur,0,Salinity
PUNJAB,RupNagar,Nurpur bedi,Saupur,0,Dried_up
PUNJAB,RupNagar,Nurpur bedi,Saupur,0,Destroyed
PUNJAB,RupNagar,Nurpur bedi,Saupur,0,Sea_water
PUNJAB,RupNagar,Nurpur bedi,Saupur,0,Factory_waste
PUNJAB,RupNagar,Nurpur bedi,Saupur,0,Project
PUNJAB,RupNagar,Nurpur bedi,Saupur,1,Others
PUNJAB,RupNagar,Nurpur bedi,Sekhpur,1,Salinity
PUNJAB,RupNagar,Nurpur bedi,Sekhpur,0,Dried_up
PUNJAB,RupNagar,Nurpur bedi,Sekhpur,0,Destroyed
PUNJAB,RupNagar,Nurpur bedi,Sekhpur,0,Sea_water
PUNJAB,RupNagar,Nurpur bedi,Sekhpur,0,Factory_waste
PUNJAB,RupNagar,Nurpur bedi,Sekhpur,0,Project
PUNJAB,RupNagar,Nurpur bedi,Sekhpur,0,Others
RAJASTHAN,AJMER,PUSHKAR,NEDALIYA,0,Salinity
RAJASTHAN,AJMER,PUSHKAR,NEDALIYA,0,Dried_up
RAJASTHAN,AJMER,PUSHKAR,NEDALIYA,1,Destroyed
RAJASTHAN,AJMER,PUSHKAR,NEDALIYA,0,Sea_water
RAJASTHAN,AJMER,PUSHKAR,NEDALIYA,0,Factory_waste
RAJASTHAN,AJMER,PUSHKAR,NEDALIYA,0,Project
RAJASTHAN,AJMER,PUSHKAR,NEDALIYA,0,Others
RAJASTHAN,ALWAR,ALWAR,KITHOOR,0,Salinity
RAJASTHAN,ALWAR,ALWAR,KITHOOR,1,Dried_up
RAJASTHAN,ALWAR,ALWAR,KITHOOR,0,Destroyed
RAJASTHAN,ALWAR,ALWAR,KITHOOR,0,Sea_water
RAJASTHAN,ALWAR,ALWAR,KITHOOR,0,Factory_waste
RAJASTHAN,ALWAR,ALWAR,KITHOOR,0,Project
RAJASTHAN,ALWAR,ALWAR,KITHOOR,0,Others
RAJASTHAN,ALWAR,BANSUR,BABERI,0,Salinity
RAJASTHAN,ALWAR,BANSUR,BABERI,1,Dried_up
RAJASTHAN,ALWAR,BANSUR,BABERI,0,Destroyed
RAJASTHAN,ALWAR,BANSUR,BABERI,0,Sea_water
RAJASTHAN,ALWAR,BANSUR,BABERI,0,Factory_waste
RAJASTHAN,ALWAR,BANSUR,BABERI,0,Project
RAJASTHAN,ALWAR,BANSUR,BABERI,0,Others
RAJASTHAN,ALWAR,BANSUR,BARH PUROHITAN,0,Salinity
RAJASTHAN,ALWAR,BANSUR,BARH PUROHITAN,1,Dried_up
RAJASTHAN,ALWAR,BANSUR,BARH PUROHITAN,0,Destroyed
RAJASTHAN,ALWAR,BANSUR,BARH PUROHITAN,0,Sea_water
RAJASTHAN,ALWAR,BANSUR,BARH PUROHITAN,0,Factory_waste
RAJASTHAN,ALWAR,BANSUR,BARH PUROHITAN,0,Project
RAJASTHAN,ALWAR,BANSUR,BARH PUROHITAN,0,Others
RAJASTHAN,ALWAR,BANSUR,BAS KARNAWAT,0,Salinity
RAJASTHAN,ALWAR,BANSUR,BAS KARNAWAT,3,Dried_up
RAJASTHAN,ALWAR,BANSUR,BAS KARNAWAT,0,Destroyed
RAJASTHAN,ALWAR,BANSUR,BAS KARNAWAT,0,Sea_water
RAJASTHAN,ALWAR,BANSUR,BAS KARNAWAT,0,Factory_waste
RAJASTHAN,ALWAR,BANSUR,BAS KARNAWAT,0,Project
RAJASTHAN,ALWAR,BANSUR,BAS KARNAWAT,0,Others
RAJASTHAN,ALWAR,BANSUR,BASAI CHOUHAN,0,Salinity
RAJASTHAN,ALWAR,BANSUR,BASAI CHOUHAN,1,Dried_up
RAJASTHAN,ALWAR,BANSUR,BASAI CHOUHAN,0,Destroyed
RAJASTHAN,ALWAR,BANSUR,BASAI CHOUHAN,0,Sea_water
RAJASTHAN,ALWAR,BANSUR,BASAI CHOUHAN,0,Factory_waste
RAJASTHAN,ALWAR,BANSUR,BASAI CHOUHAN,0,Project
RAJASTHAN,ALWAR,BANSUR,BASAI CHOUHAN,0,Others
RAJASTHAN,ALWAR,BANSUR,GOONTA,0,Salinity
RAJASTHAN,ALWAR,BANSUR,GOONTA,6,Dried_up
RAJASTHAN,ALWAR,BANSUR,GOONTA,0,Destroyed
RAJASTHAN,ALWAR,BANSUR,GOONTA,0,Sea_water
RAJASTHAN,ALWAR,BANSUR,GOONTA,0,Factory_waste
RAJASTHAN,ALWAR,BANSUR,GOONTA,0,Project
RAJASTHAN,ALWAR,BANSUR,GOONTA,0,Others
RAJASTHAN,ALWAR,BANSUR,KHOHRI,0,Salinity
RAJASTHAN,ALWAR,BANSUR,KHOHRI,1,Dried_up
RAJASTHAN,ALWAR,BANSUR,KHOHRI,0,Destroyed
RAJASTHAN,ALWAR,BANSUR,KHOHRI,0,Sea_water
RAJASTHAN,ALWAR,BANSUR,KHOHRI,0,Factory_waste
RAJASTHAN,ALWAR,BANSUR,KHOHRI,0,Project
RAJASTHAN,ALWAR,BANSUR,KHOHRI,0,Others
RAJASTHAN,ALWAR,BANSUR,MUGALPUR,0,Salinity
RAJASTHAN,ALWAR,BANSUR,MUGALPUR,1,Dried_up
RAJASTHAN,ALWAR,BANSUR,MUGALPUR,0,Destroyed
RAJASTHAN,ALWAR,BANSUR,MUGALPUR,0,Sea_water
RAJASTHAN,ALWAR,BANSUR,MUGALPUR,0,Factory_waste
RAJASTHAN,ALWAR,BANSUR,MUGALPUR,0,Project
RAJASTHAN,ALWAR,BANSUR,MUGALPUR,0,Others
RAJASTHAN,ALWAR,BANSUR,RAMNAGAR,0,Salinity
RAJASTHAN,ALWAR,BANSUR,RAMNAGAR,1,Dried_up
RAJASTHAN,ALWAR,BANSUR,RAMNAGAR,0,Destroyed
RAJASTHAN,ALWAR,BANSUR,RAMNAGAR,0,Sea_water
RAJASTHAN,ALWAR,BANSUR,RAMNAGAR,0,Factory_waste
RAJASTHAN,ALWAR,BANSUR,RAMNAGAR,0,Project
RAJASTHAN,ALWAR,BANSUR,RAMNAGAR,0,Others
RAJASTHAN,ALWAR,BANSUR,SHAHPUR,0,Salinity
RAJASTHAN,ALWAR,BANSUR,SHAHPUR,1,Dried_up
RAJASTHAN,ALWAR,BANSUR,SHAHPUR,0,Destroyed
RAJASTHAN,ALWAR,BANSUR,SHAHPUR,0,Sea_water
RAJASTHAN,ALWAR,BANSUR,SHAHPUR,0,Factory_waste
RAJASTHAN,ALWAR,BANSUR,SHAHPUR,0,Project
RAJASTHAN,ALWAR,BANSUR,SHAHPUR,0,Others
RAJASTHAN,ALWAR,KOTKASIM,MODHUPUR,0,Salinity
RAJASTHAN,ALWAR,KOTKASIM,MODHUPUR,2,Dried_up
RAJASTHAN,ALWAR,KOTKASIM,MODHUPUR,0,Destroyed
RAJASTHAN,ALWAR,KOTKASIM,MODHUPUR,0,Sea_water
RAJASTHAN,ALWAR,KOTKASIM,MODHUPUR,0,Factory_waste
RAJASTHAN,ALWAR,KOTKASIM,MODHUPUR,0,Project
RAJASTHAN,ALWAR,KOTKASIM,MODHUPUR,0,Others
RAJASTHAN,ALWAR,RAMGARH,BALRAMPUR,0,Salinity
RAJASTHAN,ALWAR,RAMGARH,BALRAMPUR,1,Dried_up
RAJASTHAN,ALWAR,RAMGARH,BALRAMPUR,0,Destroyed
RAJASTHAN,ALWAR,RAMGARH,BALRAMPUR,0,Sea_water
RAJASTHAN,ALWAR,RAMGARH,BALRAMPUR,0,Factory_waste
RAJASTHAN,ALWAR,RAMGARH,BALRAMPUR,0,Project
RAJASTHAN,ALWAR,RAMGARH,BALRAMPUR,0,Others
RAJASTHAN,ALWAR,RAMGARH,BARAMADA,0,Salinity
RAJASTHAN,ALWAR,RAMGARH,BARAMADA,3,Dried_up
RAJASTHAN,ALWAR,RAMGARH,BARAMADA,0,Destroyed
RAJASTHAN,ALWAR,RAMGARH,BARAMADA,0,Sea_water
RAJASTHAN,ALWAR,RAMGARH,BARAMADA,0,Factory_waste
RAJASTHAN,ALWAR,RAMGARH,BARAMADA,0,Project
RAJASTHAN,ALWAR,RAMGARH,BARAMADA,0,Others
RAJASTHAN,ALWAR,RAMGARH,KALAGHATA,0,Salinity
RAJASTHAN,ALWAR,RAMGARH,KALAGHATA,9,Dried_up
RAJASTHAN,ALWAR,RAMGARH,KALAGHATA,0,Destroyed
RAJASTHAN,ALWAR,RAMGARH,KALAGHATA,0,Sea_water
RAJASTHAN,ALWAR,RAMGARH,KALAGHATA,0,Factory_waste
RAJASTHAN,ALWAR,RAMGARH,KALAGHATA,0,Project
RAJASTHAN,ALWAR,RAMGARH,KALAGHATA,0,Others
RAJASTHAN,ALWAR,RAMGARH,KALSAVRA,0,Salinity
RAJASTHAN,ALWAR,RAMGARH,KALSAVRA,4,Dried_up
RAJASTHAN,ALWAR,RAMGARH,KALSAVRA,2,Destroyed
RAJASTHAN,ALWAR,RAMGARH,KALSAVRA,0,Sea_water
RAJASTHAN,ALWAR,RAMGARH,KALSAVRA,0,Factory_waste
RAJASTHAN,ALWAR,RAMGARH,KALSAVRA,0,Project
RAJASTHAN,ALWAR,RAMGARH,KALSAVRA,0,Others
RAJASTHAN,ALWAR,RAMGARH,MEGHAWAS,0,Salinity
RAJASTHAN,ALWAR,RAMGARH,MEGHAWAS,11,Dried_up
RAJASTHAN,ALWAR,RAMGARH,MEGHAWAS,0,Destroyed
RAJASTHAN,ALWAR,RAMGARH,MEGHAWAS,0,Sea_water
RAJASTHAN,ALWAR,RAMGARH,MEGHAWAS,0,Factory_waste
RAJASTHAN,ALWAR,RAMGARH,MEGHAWAS,0,Project
RAJASTHAN,ALWAR,RAMGARH,MEGHAWAS,0,Others
RAJASTHAN,ALWAR,RAMGARH,ODAKA,0,Salinity
RAJASTHAN,ALWAR,RAMGARH,ODAKA,3,Dried_up
RAJASTHAN,ALWAR,RAMGARH,ODAKA,0,Destroyed
RAJASTHAN,ALWAR,RAMGARH,ODAKA,0,Sea_water
RAJASTHAN,ALWAR,RAMGARH,ODAKA,0,Factory_waste
RAJASTHAN,ALWAR,RAMGARH,ODAKA,0,Project
RAJASTHAN,ALWAR,RAMGARH,ODAKA,0,Others
RAJASTHAN,ALWAR,RAMGARH,PATANMAN,0,Salinity
RAJASTHAN,ALWAR,RAMGARH,PATANMAN,5,Dried_up
RAJASTHAN,ALWAR,RAMGARH,PATANMAN,0,Destroyed
RAJASTHAN,ALWAR,RAMGARH,PATANMAN,0,Sea_water
RAJASTHAN,ALWAR,RAMGARH,PATANMAN,0,Factory_waste
RAJASTHAN,ALWAR,RAMGARH,PATANMAN,0,Project
RAJASTHAN,ALWAR,RAMGARH,PATANMAN,0,Others
RAJASTHAN,ALWAR,RAMGARH,RAGHUNATHGARH,0,Salinity
RAJASTHAN,ALWAR,RAMGARH,RAGHUNATHGARH,10,Dried_up
RAJASTHAN,ALWAR,RAMGARH,RAGHUNATHGARH,0,Destroyed
RAJASTHAN,ALWAR,RAMGARH,RAGHUNATHGARH,0,Sea_water
RAJASTHAN,ALWAR,RAMGARH,RAGHUNATHGARH,0,Factory_waste
RAJASTHAN,ALWAR,RAMGARH,RAGHUNATHGARH,0,Project
RAJASTHAN,ALWAR,RAMGARH,RAGHUNATHGARH,0,Others
RAJASTHAN,ALWAR,RAMGARH,RANVEER BAS,0,Salinity
RAJASTHAN,ALWAR,RAMGARH,RANVEER BAS,1,Dried_up
RAJASTHAN,ALWAR,RAMGARH,RANVEER BAS,0,Destroyed
RAJASTHAN,ALWAR,RAMGARH,RANVEER BAS,0,Sea_water
RAJASTHAN,ALWAR,RAMGARH,RANVEER BAS,0,Factory_waste
RAJASTHAN,ALWAR,RAMGARH,RANVEER BAS,0,Project
RAJASTHAN,ALWAR,RAMGARH,RANVEER BAS,0,Others
RAJASTHAN,ALWAR,RAMGARH,SHEKHPUR,0,Salinity
RAJASTHAN,ALWAR,RAMGARH,SHEKHPUR,7,Dried_up
RAJASTHAN,ALWAR,RAMGARH,SHEKHPUR,0,Destroyed
RAJASTHAN,ALWAR,RAMGARH,SHEKHPUR,0,Sea_water
RAJASTHAN,ALWAR,RAMGARH,SHEKHPUR,0,Factory_waste
RAJASTHAN,ALWAR,RAMGARH,SHEKHPUR,0,Project
RAJASTHAN,ALWAR,RAMGARH,SHEKHPUR,0,Others
RAJASTHAN,BARMER,SIWANA,DEVPURA,0,Salinity
RAJASTHAN,BARMER,SIWANA,DEVPURA,8,Dried_up
RAJASTHAN,BARMER,SIWANA,DEVPURA,0,Destroyed
RAJASTHAN,BARMER,SIWANA,DEVPURA,0,Sea_water
RAJASTHAN,BARMER,SIWANA,DEVPURA,0,Factory_waste
RAJASTHAN,BARMER,SIWANA,DEVPURA,0,Project
RAJASTHAN,BARMER,SIWANA,DEVPURA,0,Others
RAJASTHAN,BHARATPUR,BAYANA,NAAVLI,0,Salinity
RAJASTHAN,BHARATPUR,BAYANA,NAAVLI,1,Dried_up
RAJASTHAN,BHARATPUR,BAYANA,NAAVLI,0,Destroyed
RAJASTHAN,BHARATPUR,BAYANA,NAAVLI,0,Sea_water
RAJASTHAN,BHARATPUR,BAYANA,NAAVLI,0,Factory_waste
RAJASTHAN,BHARATPUR,BAYANA,NAAVLI,0,Project
RAJASTHAN,BHARATPUR,BAYANA,NAAVLI,0,Others
RAJASTHAN,BHARATPUR,BHARATPUR,MAI GUJAR,0,Salinity
RAJASTHAN,BHARATPUR,BHARATPUR,MAI GUJAR,3,Dried_up
RAJASTHAN,BHARATPUR,BHARATPUR,MAI GUJAR,0,Destroyed
RAJASTHAN,BHARATPUR,BHARATPUR,MAI GUJAR,0,Sea_water
RAJASTHAN,BHARATPUR,BHARATPUR,MAI GUJAR,0,Factory_waste
RAJASTHAN,BHARATPUR,BHARATPUR,MAI GUJAR,0,Project
RAJASTHAN,BHARATPUR,BHARATPUR,MAI GUJAR,0,Others
RAJASTHAN,BHARATPUR,DEEG,JHULKA,5,Salinity
RAJASTHAN,BHARATPUR,DEEG,JHULKA,0,Dried_up
RAJASTHAN,BHARATPUR,DEEG,JHULKA,0,Destroyed
RAJASTHAN,BHARATPUR,DEEG,JHULKA,0,Sea_water
RAJASTHAN,BHARATPUR,DEEG,JHULKA,0,Factory_waste
RAJASTHAN,BHARATPUR,DEEG,JHULKA,0,Project
RAJASTHAN,BHARATPUR,DEEG,JHULKA,0,Others
RAJASTHAN,BHARATPUR,NAGAR,KALIMPUR PATTI,0,Salinity
RAJASTHAN,BHARATPUR,NAGAR,KALIMPUR PATTI,11,Dried_up
RAJASTHAN,BHARATPUR,NAGAR,KALIMPUR PATTI,0,Destroyed
RAJASTHAN,BHARATPUR,NAGAR,KALIMPUR PATTI,0,Sea_water
RAJASTHAN,BHARATPUR,NAGAR,KALIMPUR PATTI,0,Factory_waste
RAJASTHAN,BHARATPUR,NAGAR,KALIMPUR PATTI,0,Project
RAJASTHAN,BHARATPUR,NAGAR,KALIMPUR PATTI,0,Others
RAJASTHAN,BHARATPUR,NAGAR,KUTAKPUR PATTI,0,Salinity
RAJASTHAN,BHARATPUR,NAGAR,KUTAKPUR PATTI,4,Dried_up
RAJASTHAN,BHARATPUR,NAGAR,KUTAKPUR PATTI,0,Destroyed
RAJASTHAN,BHARATPUR,NAGAR,KUTAKPUR PATTI,0,Sea_water
RAJASTHAN,BHARATPUR,NAGAR,KUTAKPUR PATTI,0,Factory_waste
RAJASTHAN,BHARATPUR,NAGAR,KUTAKPUR PATTI,0,Project
RAJASTHAN,BHARATPUR,NAGAR,KUTAKPUR PATTI,0,Others
RAJASTHAN,BHARATPUR,NAGAR,SOLPUR PATTI,0,Salinity
RAJASTHAN,BHARATPUR,NAGAR,SOLPUR PATTI,4,Dried_up
RAJASTHAN,BHARATPUR,NAGAR,SOLPUR PATTI,0,Destroyed
RAJASTHAN,BHARATPUR,NAGAR,SOLPUR PATTI,0,Sea_water
RAJASTHAN,BHARATPUR,NAGAR,SOLPUR PATTI,0,Factory_waste
RAJASTHAN,BHARATPUR,NAGAR,SOLPUR PATTI,0,Project
RAJASTHAN,BHARATPUR,NAGAR,SOLPUR PATTI,0,Others
RAJASTHAN,BHILWARA,ASIND,SANKDA  KA BADIYA,0,Salinity
RAJASTHAN,BHILWARA,ASIND,SANKDA  KA BADIYA,0,Dried_up
RAJASTHAN,BHILWARA,ASIND,SANKDA  KA BADIYA,0,Destroyed
RAJASTHAN,BHILWARA,ASIND,SANKDA  KA BADIYA,0,Sea_water
RAJASTHAN,BHILWARA,ASIND,SANKDA  KA BADIYA,0,Factory_waste
RAJASTHAN,BHILWARA,ASIND,SANKDA  KA BADIYA,0,Project
RAJASTHAN,BHILWARA,ASIND,SANKDA  KA BADIYA,1,Others
RAJASTHAN,BHILWARA,BANERA,BABRANA,0,Salinity
RAJASTHAN,BHILWARA,BANERA,BABRANA,2,Dried_up
RAJASTHAN,BHILWARA,BANERA,BABRANA,0,Destroyed
RAJASTHAN,BHILWARA,BANERA,BABRANA,0,Sea_water
RAJASTHAN,BHILWARA,BANERA,BABRANA,0,Factory_waste
RAJASTHAN,BHILWARA,BANERA,BABRANA,0,Project
RAJASTHAN,BHILWARA,BANERA,BABRANA,3,Others
RAJASTHAN,BHILWARA,BHILWARA,KALYAN PURA,0,Salinity
RAJASTHAN,BHILWARA,BHILWARA,KALYAN PURA,0,Dried_up
RAJASTHAN,BHILWARA,BHILWARA,KALYAN PURA,0,Destroyed
RAJASTHAN,BHILWARA,BHILWARA,KALYAN PURA,0,Sea_water
RAJASTHAN,BHILWARA,BHILWARA,KALYAN PURA,0,Factory_waste
RAJASTHAN,BHILWARA,BHILWARA,KALYAN PURA,0,Project
RAJASTHAN,BHILWARA,BHILWARA,KALYAN PURA,3,Others
RAJASTHAN,BHILWARA,BHILWARA,ROOPAHELI,0,Salinity
RAJASTHAN,BHILWARA,BHILWARA,ROOPAHELI,0,Dried_up
RAJASTHAN,BHILWARA,BHILWARA,ROOPAHELI,0,Destroyed
RAJASTHAN,BHILWARA,BHILWARA,ROOPAHELI,0,Sea_water
RAJASTHAN,BHILWARA,BHILWARA,ROOPAHELI,0,Factory_waste
RAJASTHAN,BHILWARA,BHILWARA,ROOPAHELI,0,Project
RAJASTHAN,BHILWARA,BHILWARA,ROOPAHELI,3,Others
RAJASTHAN,BHILWARA,MANDALGARH,SURAS,0,Salinity
RAJASTHAN,BHILWARA,MANDALGARH,SURAS,1,Dried_up
RAJASTHAN,BHILWARA,MANDALGARH,SURAS,0,Destroyed
RAJASTHAN,BHILWARA,MANDALGARH,SURAS,0,Sea_water
RAJASTHAN,BHILWARA,MANDALGARH,SURAS,0,Factory_waste
RAJASTHAN,BHILWARA,MANDALGARH,SURAS,0,Project
RAJASTHAN,BHILWARA,MANDALGARH,SURAS,0,Others
RAJASTHAN,BUNDI,TALERA,TALEDA,0,Salinity
RAJASTHAN,BUNDI,TALERA,TALEDA,0,Dried_up
RAJASTHAN,BUNDI,TALERA,TALEDA,2,Destroyed
RAJASTHAN,BUNDI,TALERA,TALEDA,0,Sea_water
RAJASTHAN,BUNDI,TALERA,TALEDA,0,Factory_waste
RAJASTHAN,BUNDI,TALERA,TALEDA,0,Project
RAJASTHAN,BUNDI,TALERA,TALEDA,0,Others
RAJASTHAN,DHOLPUR,BARI,PALI,0,Salinity
RAJASTHAN,DHOLPUR,BARI,PALI,3,Dried_up
RAJASTHAN,DHOLPUR,BARI,PALI,0,Destroyed
RAJASTHAN,DHOLPUR,BARI,PALI,0,Sea_water
RAJASTHAN,DHOLPUR,BARI,PALI,0,Factory_waste
RAJASTHAN,DHOLPUR,BARI,PALI,0,Project
RAJASTHAN,DHOLPUR,BARI,PALI,0,Others
RAJASTHAN,DHOLPUR,BASERI,BASERI 2,0,Salinity
RAJASTHAN,DHOLPUR,BASERI,BASERI 2,0,Dried_up
RAJASTHAN,DHOLPUR,BASERI,BASERI 2,1,Destroyed
RAJASTHAN,DHOLPUR,BASERI,BASERI 2,0,Sea_water
RAJASTHAN,DHOLPUR,BASERI,BASERI 2,0,Factory_waste
RAJASTHAN,DHOLPUR,BASERI,BASERI 2,0,Project
RAJASTHAN,DHOLPUR,BASERI,BASERI 2,0,Others
RAJASTHAN,DHOLPUR,DHOLPUR,DOONGARPUR,0,Salinity
RAJASTHAN,DHOLPUR,DHOLPUR,DOONGARPUR,1,Dried_up
RAJASTHAN,DHOLPUR,DHOLPUR,DOONGARPUR,0,Destroyed
RAJASTHAN,DHOLPUR,DHOLPUR,DOONGARPUR,0,Sea_water
RAJASTHAN,DHOLPUR,DHOLPUR,DOONGARPUR,0,Factory_waste
RAJASTHAN,DHOLPUR,DHOLPUR,DOONGARPUR,0,Project
RAJASTHAN,DHOLPUR,DHOLPUR,DOONGARPUR,0,Others
RAJASTHAN,DHOLPUR,SAIPAU,MALAONI PANWAR,0,Salinity
RAJASTHAN,DHOLPUR,SAIPAU,MALAONI PANWAR,1,Dried_up
RAJASTHAN,DHOLPUR,SAIPAU,MALAONI PANWAR,0,Destroyed
RAJASTHAN,DHOLPUR,SAIPAU,MALAONI PANWAR,0,Sea_water
RAJASTHAN,DHOLPUR,SAIPAU,MALAONI PANWAR,0,Factory_waste
RAJASTHAN,DHOLPUR,SAIPAU,MALAONI PANWAR,0,Project
RAJASTHAN,DHOLPUR,SAIPAU,MALAONI PANWAR,0,Others
RAJASTHAN,JAIPUR,KISHANGARH RENWAL,DOONGRI KALAN,0,Salinity
RAJASTHAN,JAIPUR,KISHANGARH RENWAL,DOONGRI KALAN,2,Dried_up
RAJASTHAN,JAIPUR,KISHANGARH RENWAL,DOONGRI KALAN,0,Destroyed
RAJASTHAN,JAIPUR,KISHANGARH RENWAL,DOONGRI KALAN,0,Sea_water
RAJASTHAN,JAIPUR,KISHANGARH RENWAL,DOONGRI KALAN,0,Factory_waste
RAJASTHAN,JAIPUR,KISHANGARH RENWAL,DOONGRI KALAN,0,Project
RAJASTHAN,JAIPUR,KISHANGARH RENWAL,DOONGRI KALAN,0,Others
RAJASTHAN,JAIPUR,KISHANGARH RENWAL,KARANSAR,0,Salinity
RAJASTHAN,JAIPUR,KISHANGARH RENWAL,KARANSAR,2,Dried_up
RAJASTHAN,JAIPUR,KISHANGARH RENWAL,KARANSAR,0,Destroyed
RAJASTHAN,JAIPUR,KISHANGARH RENWAL,KARANSAR,0,Sea_water
RAJASTHAN,JAIPUR,KISHANGARH RENWAL,KARANSAR,0,Factory_waste
RAJASTHAN,JAIPUR,KISHANGARH RENWAL,KARANSAR,0,Project
RAJASTHAN,JAIPUR,KISHANGARH RENWAL,KARANSAR,0,Others
RAJASTHAN,JALORE,AHORE,BARWA,0,Salinity
RAJASTHAN,JALORE,AHORE,BARWA,1,Dried_up
RAJASTHAN,JALORE,AHORE,BARWA,0,Destroyed
RAJASTHAN,JALORE,AHORE,BARWA,0,Sea_water
RAJASTHAN,JALORE,AHORE,BARWA,0,Factory_waste
RAJASTHAN,JALORE,AHORE,BARWA,0,Project
RAJASTHAN,JALORE,AHORE,BARWA,0,Others
RAJASTHAN,JALORE,BAGODA,BHALANI,0,Salinity
RAJASTHAN,JALORE,BAGODA,BHALANI,1,Dried_up
RAJASTHAN,JALORE,BAGODA,BHALANI,0,Destroyed
RAJASTHAN,JALORE,BAGODA,BHALANI,0,Sea_water
RAJASTHAN,JALORE,BAGODA,BHALANI,0,Factory_waste
RAJASTHAN,JALORE,BAGODA,BHALANI,0,Project
RAJASTHAN,JALORE,BAGODA,BHALANI,0,Others
RAJASTHAN,JALORE,BAGODA,DAMAN,0,Salinity
RAJASTHAN,JALORE,BAGODA,DAMAN,0,Dried_up
RAJASTHAN,JALORE,BAGODA,DAMAN,1,Destroyed
RAJASTHAN,JALORE,BAGODA,DAMAN,0,Sea_water
RAJASTHAN,JALORE,BAGODA,DAMAN,0,Factory_waste
RAJASTHAN,JALORE,BAGODA,DAMAN,0,Project
RAJASTHAN,JALORE,BAGODA,DAMAN,0,Others
RAJASTHAN,JALORE,BAGODA,NARSANA,0,Salinity
RAJASTHAN,JALORE,BAGODA,NARSANA,1,Dried_up
RAJASTHAN,JALORE,BAGODA,NARSANA,0,Destroyed
RAJASTHAN,JALORE,BAGODA,NARSANA,0,Sea_water
RAJASTHAN,JALORE,BAGODA,NARSANA,0,Factory_waste
RAJASTHAN,JALORE,BAGODA,NARSANA,0,Project
RAJASTHAN,JALORE,BAGODA,NARSANA,0,Others
RAJASTHAN,JALORE,JALORE,DAKATARA,0,Salinity
RAJASTHAN,JALORE,JALORE,DAKATARA,1,Dried_up
RAJASTHAN,JALORE,JALORE,DAKATARA,0,Destroyed
RAJASTHAN,JALORE,JALORE,DAKATARA,0,Sea_water
RAJASTHAN,JALORE,JALORE,DAKATARA,0,Factory_waste
RAJASTHAN,JALORE,JALORE,DAKATARA,0,Project
RAJASTHAN,JALORE,JALORE,DAKATARA,0,Others
RAJASTHAN,JALORE,RANIWARA,ROPSI,0,Salinity
RAJASTHAN,JALORE,RANIWARA,ROPSI,1,Dried_up
RAJASTHAN,JALORE,RANIWARA,ROPSI,0,Destroyed
RAJASTHAN,JALORE,RANIWARA,ROPSI,0,Sea_water
RAJASTHAN,JALORE,RANIWARA,ROPSI,0,Factory_waste
RAJASTHAN,JALORE,RANIWARA,ROPSI,0,Project
RAJASTHAN,JALORE,RANIWARA,ROPSI,0,Others
RAJASTHAN,JALORE,SAYLA,REVTDA,0,Salinity
RAJASTHAN,JALORE,SAYLA,REVTDA,1,Dried_up
