State,District,Block/Tehsil,Village,values,problem
ODISHA,Balasore,BHOGRAI,NANKAR,0,Dried_up
ODISHA,Balasore,BHOGRAI,NANKAR,0,Destroyed
ODISHA,Balasore,BHOGRAI,NANKAR,0,Sea_water
ODISHA,Balasore,BHOGRAI,NANKAR,0,Factory_waste
ODISHA,Balasore,BHOGRAI,NANKAR,0,Project
ODISHA,Balasore,BHOGRAI,NANKAR,0,Others
ODISHA,Balasore,BHOGRAI,TENGAGAMARI,0,Salinity
ODISHA,Balasore,BHOGRAI,TENGAGAMARI,0,Dried_up
ODISHA,Balasore,BHOGRAI,TENGAGAMARI,1,Destroyed
ODISHA,Balasore,BHOGRAI,TENGAGAMARI,0,Sea_water
ODISHA,Balasore,BHOGRAI,TENGAGAMARI,0,Factory_waste
ODISHA,Balasore,BHOGRAI,TENGAGAMARI,0,Project
ODISHA,Balasore,BHOGRAI,TENGAGAMARI,0,Others
ODISHA,Balasore,JALESWAR,ASURADIHA,0,Salinity
ODISHA,Balasore,JALESWAR,ASURADIHA,0,Dried_up
ODISHA,Balasore,JALESWAR,ASURADIHA,0,Destroyed
ODISHA,Balasore,JALESWAR,ASURADIHA,0,Sea_water
ODISHA,Balasore,JALESWAR,ASURADIHA,0,Factory_waste
ODISHA,Balasore,JALESWAR,ASURADIHA,0,Project
ODISHA,Balasore,JALESWAR,ASURADIHA,1,Others
ODISHA,Balasore,JALESWAR,CHAKABAMAN,1,Salinity
ODISHA,Balasore,JALESWAR,CHAKABAMAN,0,Dried_up
ODISHA,Balasore,JALESWAR,CHAKABAMAN,0,Destroyed
ODISHA,Balasore,JALESWAR,CHAKABAMAN,0,Sea_water
ODISHA,Balasore,JALESWAR,CHAKABAMAN,0,Factory_waste
ODISHA,Balasore,JALESWAR,CHAKABAMAN,0,Project
ODISHA,Balasore,JALESWAR,CHAKABAMAN,0,Others
ODISHA,Balasore,JALESWAR,EKATALI,0,Salinity
ODISHA,Balasore,JALESWAR,EKATALI,0,Dried_up
ODISHA,Balasore,JALESWAR,EKATALI,0,Destroyed
ODISHA,Balasore,JALESWAR,EKATALI,0,Sea_water
ODISHA,Balasore,JALESWAR,EKATALI,0,Factory_waste
ODISHA,Balasore,JALESWAR,EKATALI,0,Project
ODISHA,Balasore,JALESWAR,EKATALI,1,Others
ODISHA,Balasore,JALESWAR,GOURBELADA,0,Salinity
ODISHA,Balasore,JALESWAR,GOURBELADA,1,Dried_up
ODISHA,Balasore,JALESWAR,GOURBELADA,0,Destroyed
ODISHA,Balasore,JALESWAR,GOURBELADA,0,Sea_water
ODISHA,Balasore,JALESWAR,GOURBELADA,0,Factory_waste
ODISHA,Balasore,JALESWAR,GOURBELADA,0,Project
ODISHA,Balasore,JALESWAR,GOURBELADA,0,Others
ODISHA,Balasore,JALESWAR,KASHIDA,1,Salinity
ODISHA,Balasore,JALESWAR,KASHIDA,1,Dried_up
ODISHA,Balasore,JALESWAR,KASHIDA,0,Destroyed
ODISHA,Balasore,JALESWAR,KASHIDA,0,Sea_water
ODISHA,Balasore,JALESWAR,KASHIDA,0,Factory_waste
ODISHA,Balasore,JALESWAR,KASHIDA,0,Project
ODISHA,Balasore,JALESWAR,KASHIDA,0,Others
ODISHA,Balasore,NILAGIRI,GOBARDHHANAPUR,0,Salinity
ODISHA,Balasore,NILAGIRI,GOBARDHHANAPUR,1,Dried_up
ODISHA,Balasore,NILAGIRI,GOBARDHHANAPUR,0,Destroyed
ODISHA,Balasore,NILAGIRI,GOBARDHHANAPUR,0,Sea_water
ODISHA,Balasore,NILAGIRI,GOBARDHHANAPUR,0,Factory_waste
ODISHA,Balasore,NILAGIRI,GOBARDHHANAPUR,0,Project
ODISHA,Balasore,NILAGIRI,GOBARDHHANAPUR,0,Others
ODISHA,Balasore,SORO,ANANTAPUR,0,Salinity
ODISHA,Balasore,SORO,ANANTAPUR,0,Dried_up
ODISHA,Balasore,SORO,ANANTAPUR,0,Destroyed
ODISHA,Balasore,SORO,ANANTAPUR,0,Sea_water
ODISHA,Balasore,SORO,ANANTAPUR,0,Factory_waste
ODISHA,Balasore,SORO,ANANTAPUR,0,Project
ODISHA,Balasore,SORO,ANANTAPUR,1,Others
ODISHA,Balasore,SORO,BALIPUR,0,Salinity
ODISHA,Balasore,SORO,BALIPUR,0,Dried_up
ODISHA,Balasore,SORO,BALIPUR,0,Destroyed
ODISHA,Balasore,SORO,BALIPUR,1,Sea_water
ODISHA,Balasore,SORO,BALIPUR,0,Factory_waste
ODISHA,Balasore,SORO,BALIPUR,0,Project
ODISHA,Balasore,SORO,BALIPUR,0,Others
ODISHA,Bargarh,BARGARH,GUASARA,0,Salinity
ODISHA,Bargarh,BARGARH,GUASARA,1,Dried_up
ODISHA,Bargarh,BARGARH,GUASARA,0,Destroyed
ODISHA,Bargarh,BARGARH,GUASARA,0,Sea_water
ODISHA,Bargarh,BARGARH,GUASARA,0,Factory_waste
ODISHA,Bargarh,BARGARH,GUASARA,0,Project
ODISHA,Bargarh,BARGARH,GUASARA,0,Others
ODISHA,Bargarh,BARGARH,KATAPALI,0,Salinity
ODISHA,Bargarh,BARGARH,KATAPALI,1,Dried_up
ODISHA,Bargarh,BARGARH,KATAPALI,0,Destroyed
ODISHA,Bargarh,BARGARH,KATAPALI,0,Sea_water
ODISHA,Bargarh,BARGARH,KATAPALI,0,Factory_waste
ODISHA,Bargarh,BARGARH,KATAPALI,0,Project
ODISHA,Bargarh,BARGARH,KATAPALI,0,Others
ODISHA,Bargarh,BARGARH,KURLA,0,Salinity
ODISHA,Bargarh,BARGARH,KURLA,1,Dried_up
ODISHA,Bargarh,BARGARH,KURLA,0,Destroyed
ODISHA,Bargarh,BARGARH,KURLA,0,Sea_water
ODISHA,Bargarh,BARGARH,KURLA,0,Factory_waste
ODISHA,Bargarh,BARGARH,KURLA,0,Project
ODISHA,Bargarh,BARGARH,KURLA,0,Others
ODISHA,Bargarh,BARGARH,TURANGA,0,Salinity
ODISHA,Bargarh,BARGARH,TURANGA,0,Dried_up
ODISHA,Bargarh,BARGARH,TURANGA,1,Destroyed
ODISHA,Bargarh,BARGARH,TURANGA,0,Sea_water
ODISHA,Bargarh,BARGARH,TURANGA,0,Factory_waste
ODISHA,Bargarh,BARGARH,TURANGA,0,Project
ODISHA,Bargarh,BARGARH,TURANGA,0,Others
ODISHA,Bargarh,BHATALI,BEHERAPALI,0,Salinity
ODISHA,Bargarh,BHATALI,BEHERAPALI,0,Dried_up
ODISHA,Bargarh,BHATALI,BEHERAPALI,0,Destroyed
ODISHA,Bargarh,BHATALI,BEHERAPALI,0,Sea_water
ODISHA,Bargarh,BHATALI,BEHERAPALI,0,Factory_waste
ODISHA,Bargarh,BHATALI,BEHERAPALI,0,Project
ODISHA,Bargarh,BHATALI,BEHERAPALI,1,Others
ODISHA,Bargarh,BHATALI,KAMAGAN,0,Salinity
ODISHA,Bargarh,BHATALI,KAMAGAN,0,Dried_up
ODISHA,Bargarh,BHATALI,KAMAGAN,1,Destroyed
ODISHA,Bargarh,BHATALI,KAMAGAN,0,Sea_water
ODISHA,Bargarh,BHATALI,KAMAGAN,0,Factory_waste
ODISHA,Bargarh,BHATALI,KAMAGAN,0,Project
ODISHA,Bargarh,BHATALI,KAMAGAN,0,Others
ODISHA,Bargarh,BHATALI,KARLAJORI,1,Salinity
ODISHA,Bargarh,BHATALI,KARLAJORI,0,Dried_up
ODISHA,Bargarh,BHATALI,KARLAJORI,0,Destroyed
ODISHA,Bargarh,BHATALI,KARLAJORI,1,Sea_water
ODISHA,Bargarh,BHATALI,KARLAJORI,0,Factory_waste
ODISHA,Bargarh,BHATALI,KARLAJORI,0,Project
ODISHA,Bargarh,BHATALI,KARLAJORI,0,Others
ODISHA,Bargarh,BHATALI,NUAGARH,1,Salinity
ODISHA,Bargarh,BHATALI,NUAGARH,0,Dried_up
ODISHA,Bargarh,BHATALI,NUAGARH,0,Destroyed
ODISHA,Bargarh,BHATALI,NUAGARH,0,Sea_water
ODISHA,Bargarh,BHATALI,NUAGARH,0,Factory_waste
ODISHA,Bargarh,BHATALI,NUAGARH,0,Project
ODISHA,Bargarh,BHATALI,NUAGARH,0,Others
ODISHA,Bargarh,BHATALI,RAISOBHA,0,Salinity
ODISHA,Bargarh,BHATALI,RAISOBHA,0,Dried_up
ODISHA,Bargarh,BHATALI,RAISOBHA,0,Destroyed
ODISHA,Bargarh,BHATALI,RAISOBHA,1,Sea_water
ODISHA,Bargarh,BHATALI,RAISOBHA,0,Factory_waste
ODISHA,Bargarh,BHATALI,RAISOBHA,0,Project
ODISHA,Bargarh,BHATALI,RAISOBHA,0,Others
ODISHA,Bargarh,BHATALI,SARADHAPALI,0,Salinity
ODISHA,Bargarh,BHATALI,SARADHAPALI,1,Dried_up
ODISHA,Bargarh,BHATALI,SARADHAPALI,0,Destroyed
ODISHA,Bargarh,BHATALI,SARADHAPALI,0,Sea_water
ODISHA,Bargarh,BHATALI,SARADHAPALI,0,Factory_waste
ODISHA,Bargarh,BHATALI,SARADHAPALI,0,Project
ODISHA,Bargarh,BHATALI,SARADHAPALI,0,Others
ODISHA,Bargarh,BHATALI,TEJAGOLA,0,Salinity
ODISHA,Bargarh,BHATALI,TEJAGOLA,0,Dried_up
ODISHA,Bargarh,BHATALI,TEJAGOLA,0,Destroyed
ODISHA,Bargarh,BHATALI,TEJAGOLA,0,Sea_water
ODISHA,Bargarh,BHATALI,TEJAGOLA,0,Factory_waste
ODISHA,Bargarh,BHATALI,TEJAGOLA,0,Project
ODISHA,Bargarh,BHATALI,TEJAGOLA,1,Others
ODISHA,Bargarh,BIJEPUR,BALANDA,0,Salinity
ODISHA,Bargarh,BIJEPUR,BALANDA,0,Dried_up
ODISHA,Bargarh,BIJEPUR,BALANDA,3,Destroyed
ODISHA,Bargarh,BIJEPUR,BALANDA,0,Sea_water
ODISHA,Bargarh,BIJEPUR,BALANDA,0,Factory_waste
ODISHA,Bargarh,BIJEPUR,BALANDA,0,Project
ODISHA,Bargarh,BIJEPUR,BALANDA,0,Others
ODISHA,Bargarh,BIJEPUR,MSRIGIDA,0,Salinity
ODISHA,Bargarh,BIJEPUR,MSRIGIDA,0,Dried_up
ODISHA,Bargarh,BIJEPUR,MSRIGIDA,2,Destroyed
ODISHA,Bargarh,BIJEPUR,MSRIGIDA,0,Sea_water
ODISHA,Bargarh,BIJEPUR,MSRIGIDA,0,Factory_waste
ODISHA,Bargarh,BIJEPUR,MSRIGIDA,0,Project
ODISHA,Bargarh,BIJEPUR,MSRIGIDA,0,Others
ODISHA,Bargarh,BIJEPUR,PARTHALA,0,Salinity
ODISHA,Bargarh,BIJEPUR,PARTHALA,1,Dried_up
ODISHA,Bargarh,BIJEPUR,PARTHALA,0,Destroyed
ODISHA,Bargarh,BIJEPUR,PARTHALA,0,Sea_water
ODISHA,Bargarh,BIJEPUR,PARTHALA,0,Factory_waste
ODISHA,Bargarh,BIJEPUR,PARTHALA,0,Project
ODISHA,Bargarh,BIJEPUR,PARTHALA,0,Others
ODISHA,Bargarh,BIJEPUR,RENGALPATARA,0,Salinity
ODISHA,Bargarh,BIJEPUR,RENGALPATARA,0,Dried_up
ODISHA,Bargarh,BIJEPUR,RENGALPATARA,0,Destroyed
ODISHA,Bargarh,BIJEPUR,RENGALPATARA,0,Sea_water
ODISHA,Bargarh,BIJEPUR,RENGALPATARA,1,Factory_waste
ODISHA,Bargarh,BIJEPUR,RENGALPATARA,0,Project
ODISHA,Bargarh,BIJEPUR,RENGALPATARA,0,Others
ODISHA,Bargarh,BIJEPUR,TALAPADAR,0,Salinity
ODISHA,Bargarh,BIJEPUR,TALAPADAR,0,Dried_up
ODISHA,Bargarh,BIJEPUR,TALAPADAR,1,Destroyed
ODISHA,Bargarh,BIJEPUR,TALAPADAR,0,Sea_water
ODISHA,Bargarh,BIJEPUR,TALAPADAR,0,Factory_waste
ODISHA,Bargarh,BIJEPUR,TALAPADAR,0,Project
ODISHA,Bargarh,BIJEPUR,TALAPADAR,0,Others
ODISHA,Bargarh,GAISILAT,BUROMUNDA,1,Salinity
ODISHA,Bargarh,GAISILAT,BUROMUNDA,0,Dried_up
ODISHA,Bargarh,GAISILAT,BUROMUNDA,0,Destroyed
ODISHA,Bargarh,GAISILAT,BUROMUNDA,0,Sea_water
ODISHA,Bargarh,GAISILAT,BUROMUNDA,0,Factory_waste
ODISHA,Bargarh,GAISILAT,BUROMUNDA,0,Project
ODISHA,Bargarh,GAISILAT,BUROMUNDA,0,Others
ODISHA,Bargarh,GAISILAT,JAMUTPALI,0,Salinity
ODISHA,Bargarh,GAISILAT,JAMUTPALI,0,Dried_up
ODISHA,Bargarh,GAISILAT,JAMUTPALI,0,Destroyed
ODISHA,Bargarh,GAISILAT,JAMUTPALI,0,Sea_water
ODISHA,Bargarh,GAISILAT,JAMUTPALI,2,Factory_waste
ODISHA,Bargarh,GAISILAT,JAMUTPALI,0,Project
ODISHA,Bargarh,GAISILAT,JAMUTPALI,0,Others
ODISHA,Bargarh,GAISILAT,JHANKARPALI,0,Salinity
ODISHA,Bargarh,GAISILAT,JHANKARPALI,0,Dried_up
ODISHA,Bargarh,GAISILAT,JHANKARPALI,1,Destroyed
ODISHA,Bargarh,GAISILAT,JHANKARPALI,0,Sea_water
ODISHA,Bargarh,GAISILAT,JHANKARPALI,0,Factory_waste
ODISHA,Bargarh,GAISILAT,JHANKARPALI,0,Project
ODISHA,Bargarh,GAISILAT,JHANKARPALI,0,Others
ODISHA,Bargarh,GAISILAT,JHIMIBAHAL,0,Salinity
ODISHA,Bargarh,GAISILAT,JHIMIBAHAL,0,Dried_up
ODISHA,Bargarh,GAISILAT,JHIMIBAHAL,0,Destroyed
ODISHA,Bargarh,GAISILAT,JHIMIBAHAL,1,Sea_water
ODISHA,Bargarh,GAISILAT,JHIMIBAHAL,0,Factory_waste
ODISHA,Bargarh,GAISILAT,JHIMIBAHAL,0,Project
ODISHA,Bargarh,GAISILAT,JHIMIBAHAL,0,Others
ODISHA,Bargarh,GAISILAT,KAMALPADAR,0,Salinity
ODISHA,Bargarh,GAISILAT,KAMALPADAR,0,Dried_up
ODISHA,Bargarh,GAISILAT,KAMALPADAR,1,Destroyed
ODISHA,Bargarh,GAISILAT,KAMALPADAR,0,Sea_water
ODISHA,Bargarh,GAISILAT,KAMALPADAR,0,Factory_waste
ODISHA,Bargarh,GAISILAT,KAMALPADAR,0,Project
ODISHA,Bargarh,GAISILAT,KAMALPADAR,0,Others
ODISHA,Bargarh,GAISILAT,KERAMELI,0,Salinity
ODISHA,Bargarh,GAISILAT,KERAMELI,0,Dried_up
ODISHA,Bargarh,GAISILAT,KERAMELI,4,Destroyed
ODISHA,Bargarh,GAISILAT,KERAMELI,0,Sea_water
ODISHA,Bargarh,GAISILAT,KERAMELI,0,Factory_waste
ODISHA,Bargarh,GAISILAT,KERAMELI,0,Project
ODISHA,Bargarh,GAISILAT,KERAMELI,0,Others
ODISHA,Bargarh,GAISILAT,KHALABAHAL,0,Salinity
ODISHA,Bargarh,GAISILAT,KHALABAHAL,1,Dried_up
ODISHA,Bargarh,GAISILAT,KHALABAHAL,1,Destroyed
ODISHA,Bargarh,GAISILAT,KHALABAHAL,0,Sea_water
ODISHA,Bargarh,GAISILAT,KHALABAHAL,0,Factory_waste
ODISHA,Bargarh,GAISILAT,KHALABAHAL,0,Project
ODISHA,Bargarh,GAISILAT,KHALABAHAL,0,Others
ODISHA,Bargarh,GAISILAT,KUNDAKHAI,0,Salinity
ODISHA,Bargarh,GAISILAT,KUNDAKHAI,0,Dried_up
ODISHA,Bargarh,GAISILAT,KUNDAKHAI,0,Destroyed
ODISHA,Bargarh,GAISILAT,KUNDAKHAI,0,Sea_water
ODISHA,Bargarh,GAISILAT,KUNDAKHAI,1,Factory_waste
ODISHA,Bargarh,GAISILAT,KUNDAKHAI,0,Project
ODISHA,Bargarh,GAISILAT,KUNDAKHAI,0,Others
ODISHA,Bargarh,GAISILAT,MANAMUNDA,0,Salinity
ODISHA,Bargarh,GAISILAT,MANAMUNDA,0,Dried_up
ODISHA,Bargarh,GAISILAT,MANAMUNDA,1,Destroyed
ODISHA,Bargarh,GAISILAT,MANAMUNDA,0,Sea_water
ODISHA,Bargarh,GAISILAT,MANAMUNDA,0,Factory_waste
ODISHA,Bargarh,GAISILAT,MANAMUNDA,0,Project
ODISHA,Bargarh,GAISILAT,MANAMUNDA,0,Others
ODISHA,Bargarh,GAISILAT,PATRAPALI,0,Salinity
ODISHA,Bargarh,GAISILAT,PATRAPALI,0,Dried_up
ODISHA,Bargarh,GAISILAT,PATRAPALI,2,Destroyed
ODISHA,Bargarh,GAISILAT,PATRAPALI,0,Sea_water
ODISHA,Bargarh,GAISILAT,PATRAPALI,0,Factory_waste
ODISHA,Bargarh,GAISILAT,PATRAPALI,0,Project
ODISHA,Bargarh,GAISILAT,PATRAPALI,0,Others
ODISHA,Bargarh,GAISILAT,SARADHAPALI,0,Salinity
ODISHA,Bargarh,GAISILAT,SARADHAPALI,0,Dried_up
ODISHA,Bargarh,GAISILAT,SARADHAPALI,1,Destroyed
ODISHA,Bargarh,GAISILAT,SARADHAPALI,0,Sea_water
ODISHA,Bargarh,GAISILAT,SARADHAPALI,0,Factory_waste
ODISHA,Bargarh,GAISILAT,SARADHAPALI,0,Project
ODISHA,Bargarh,GAISILAT,SARADHAPALI,0,Others
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),BELAMUNDA,0,Salinity
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),BELAMUNDA,0,Dried_up
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),BELAMUNDA,1,Destroyed
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),BELAMUNDA,0,Sea_water
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),BELAMUNDA,0,Factory_waste
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),BELAMUNDA,0,Project
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),BELAMUNDA,0,Others
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),BHERUAPADAR,0,Salinity
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),BHERUAPADAR,0,Dried_up
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),BHERUAPADAR,1,Destroyed
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),BHERUAPADAR,0,Sea_water
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),BHERUAPADAR,0,Factory_waste
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),BHERUAPADAR,0,Project
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),BHERUAPADAR,0,Others
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),BUDIMAL,0,Salinity
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),BUDIMAL,0,Dried_up
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),BUDIMAL,1,Destroyed
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),BUDIMAL,0,Sea_water
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),BUDIMAL,0,Factory_waste
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),BUDIMAL,0,Project
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),BUDIMAL,0,Others
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),CHAKAKHALIA,0,Salinity
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),CHAKAKHALIA,0,Dried_up
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),CHAKAKHALIA,1,Destroyed
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),CHAKAKHALIA,0,Sea_water
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),CHAKAKHALIA,0,Factory_waste
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),CHAKAKHALIA,0,Project
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),CHAKAKHALIA,0,Others
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),DANGAGHAT,0,Salinity
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),DANGAGHAT,0,Dried_up
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),DANGAGHAT,1,Destroyed
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),DANGAGHAT,0,Sea_water
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),DANGAGHAT,0,Factory_waste
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),DANGAGHAT,0,Project
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),DANGAGHAT,0,Others
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),DARLIGUDA,0,Salinity
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),DARLIGUDA,0,Dried_up
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),DARLIGUDA,1,Destroyed
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),DARLIGUDA,0,Sea_water
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),DARLIGUDA,0,Factory_waste
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),DARLIGUDA,0,Project
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),DARLIGUDA,0,Others
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),DEULI,0,Salinity
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),DEULI,0,Dried_up
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),DEULI,2,Destroyed
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),DEULI,0,Sea_water
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),DEULI,0,Factory_waste
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),DEULI,0,Project
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),DEULI,0,Others
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),DUBLABAHAL,0,Salinity
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),DUBLABAHAL,0,Dried_up
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),DUBLABAHAL,1,Destroyed
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),DUBLABAHAL,0,Sea_water
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),DUBLABAHAL,0,Factory_waste
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),DUBLABAHAL,0,Project
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),DUBLABAHAL,0,Others
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),JAMKHAR,0,Salinity
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),JAMKHAR,0,Dried_up
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),JAMKHAR,3,Destroyed
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),JAMKHAR,0,Sea_water
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),JAMKHAR,0,Factory_waste
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),JAMKHAR,0,Project
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),JAMKHAR,0,Others
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),JHUNUGAPALI,0,Salinity
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),JHUNUGAPALI,1,Dried_up
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),JHUNUGAPALI,0,Destroyed
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),JHUNUGAPALI,0,Sea_water
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),JHUNUGAPALI,0,Factory_waste
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),JHUNUGAPALI,0,Project
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),JHUNUGAPALI,0,Others
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),KANSAR,0,Salinity
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),KANSAR,0,Dried_up
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),KANSAR,2,Destroyed
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),KANSAR,0,Sea_water
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),KANSAR,0,Factory_waste
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),KANSAR,0,Project
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),KANSAR,0,Others
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),KENDUMUNDA,0,Salinity
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),KENDUMUNDA,0,Dried_up
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),KENDUMUNDA,1,Destroyed
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),KENDUMUNDA,0,Sea_water
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),KENDUMUNDA,0,Factory_waste
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),KENDUMUNDA,0,Project
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),KENDUMUNDA,0,Others
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),KUDOPALI,0,Salinity
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),KUDOPALI,0,Dried_up
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),KUDOPALI,1,Destroyed
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),KUDOPALI,0,Sea_water
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),KUDOPALI,0,Factory_waste
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),KUDOPALI,0,Project
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),KUDOPALI,0,Others
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),KUMANIBAHAL,0,Salinity
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),KUMANIBAHAL,0,Dried_up
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),KUMANIBAHAL,0,Destroyed
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),KUMANIBAHAL,0,Sea_water
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),KUMANIBAHAL,1,Factory_waste
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),KUMANIBAHAL,0,Project
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),KUMANIBAHAL,0,Others
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),LAMBARJUNA,0,Salinity
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),LAMBARJUNA,0,Dried_up
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),LAMBARJUNA,1,Destroyed
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),LAMBARJUNA,0,Sea_water
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),LAMBARJUNA,0,Factory_waste
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),LAMBARJUNA,0,Project
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),LAMBARJUNA,0,Others
ODISHA,Bargarh,PADMAPUR (RAJABUDASAMBAR),MELACHHAMUNDA,0,Salinity
