State,District,Block/Tehsil,Village,values,problem
TAMIL NADU,PERAMBALUR,ALATHUR,ATHUR,5,Destroyed
TAMIL NADU,PERAMBALUR,ALATHUR,ATHUR,0,Sea_water
TAMIL NADU,PERAMBALUR,ALATHUR,ATHUR,0,Factory_waste
TAMIL NADU,PERAMBALUR,ALATHUR,ATHUR,0,Project
TAMIL NADU,PERAMBALUR,ALATHUR,ATHUR,0,Others
TAMIL NADU,PERAMBALUR,ALATHUR,KANNAPPADI,0,Salinity
TAMIL NADU,PERAMBALUR,ALATHUR,KANNAPPADI,0,Dried_up
TAMIL NADU,PERAMBALUR,ALATHUR,KANNAPPADI,0,Destroyed
TAMIL NADU,PERAMBALUR,ALATHUR,KANNAPPADI,0,Sea_water
TAMIL NADU,PERAMBALUR,ALATHUR,KANNAPPADI,0,Factory_waste
TAMIL NADU,PERAMBALUR,ALATHUR,KANNAPPADI,0,Project
TAMIL NADU,PERAMBALUR,ALATHUR,KANNAPPADI,1,Others
TAMIL NADU,PERAMBALUR,ALATHUR,SILLAKKUDI(N),0,Salinity
TAMIL NADU,PERAMBALUR,ALATHUR,SILLAKKUDI(N),0,Dried_up
TAMIL NADU,PERAMBALUR,ALATHUR,SILLAKKUDI(N),2,Destroyed
TAMIL NADU,PERAMBALUR,ALATHUR,SILLAKKUDI(N),0,Sea_water
TAMIL NADU,PERAMBALUR,ALATHUR,SILLAKKUDI(N),0,Factory_waste
TAMIL NADU,PERAMBALUR,ALATHUR,SILLAKKUDI(N),0,Project
TAMIL NADU,PERAMBALUR,ALATHUR,SILLAKKUDI(N),0,Others
TAMIL NADU,PERAMBALUR,ALATHUR,SILLAKKUDI(S),0,Salinity
TAMIL NADU,PERAMBALUR,ALATHUR,SILLAKKUDI(S),0,Dried_up
TAMIL NADU,PERAMBALUR,ALATHUR,SILLAKKUDI(S),1,Destroyed
TAMIL NADU,PERAMBALUR,ALATHUR,SILLAKKUDI(S),0,Sea_water
TAMIL NADU,PERAMBALUR,ALATHUR,SILLAKKUDI(S),0,Factory_waste
TAMIL NADU,PERAMBALUR,ALATHUR,SILLAKKUDI(S),0,Project
TAMIL NADU,PERAMBALUR,ALATHUR,SILLAKKUDI(S),0,Others
TAMIL NADU,PERAMBALUR,ALATHUR,SIRUVAYALUR,1,Salinity
TAMIL NADU,PERAMBALUR,ALATHUR,SIRUVAYALUR,0,Dried_up
TAMIL NADU,PERAMBALUR,ALATHUR,SIRUVAYALUR,0,Destroyed
TAMIL NADU,PERAMBALUR,ALATHUR,SIRUVAYALUR,0,Sea_water
TAMIL NADU,PERAMBALUR,ALATHUR,SIRUVAYALUR,0,Factory_waste
TAMIL NADU,PERAMBALUR,ALATHUR,SIRUVAYALUR,0,Project
TAMIL NADU,PERAMBALUR,ALATHUR,SIRUVAYALUR,0,Others
TAMIL NADU,PERAMBALUR,PERAMBALUR,BOMMANAPPADI,0,Salinity
TAMIL NADU,PERAMBALUR,PERAMBALUR,BOMMANAPPADI,0,Dried_up
TAMIL NADU,PERAMBALUR,PERAMBALUR,BOMMANAPPADI,1,Destroyed
TAMIL NADU,PERAMBALUR,PERAMBALUR,BOMMANAPPADI,0,Sea_water
TAMIL NADU,PERAMBALUR,PERAMBALUR,BOMMANAPPADI,0,Factory_waste
TAMIL NADU,PERAMBALUR,PERAMBALUR,BOMMANAPPADI,0,Project
TAMIL NADU,PERAMBALUR,PERAMBALUR,BOMMANAPPADI,0,Others
TAMIL NADU,PERAMBALUR,VEPPUR,KADUR(N),0,Salinity
TAMIL NADU,PERAMBALUR,VEPPUR,KADUR(N),0,Dried_up
TAMIL NADU,PERAMBALUR,VEPPUR,KADUR(N),0,Destroyed
TAMIL NADU,PERAMBALUR,VEPPUR,KADUR(N),0,Sea_water
TAMIL NADU,PERAMBALUR,VEPPUR,KADUR(N),0,Factory_waste
TAMIL NADU,PERAMBALUR,VEPPUR,KADUR(N),0,Project
TAMIL NADU,PERAMBALUR,VEPPUR,KADUR(N),1,Others
TAMIL NADU,PERAMBALUR,VEPPUR,KOLLAPADI,1,Salinity
TAMIL NADU,PERAMBALUR,VEPPUR,KOLLAPADI,0,Dried_up
TAMIL NADU,PERAMBALUR,VEPPUR,KOLLAPADI,0,Destroyed
TAMIL NADU,PERAMBALUR,VEPPUR,KOLLAPADI,0,Sea_water
TAMIL NADU,PERAMBALUR,VEPPUR,KOLLAPADI,0,Factory_waste
TAMIL NADU,PERAMBALUR,VEPPUR,KOLLAPADI,0,Project
TAMIL NADU,PERAMBALUR,VEPPUR,KOLLAPADI,0,Others
TAMIL NADU,PERAMBALUR,VEPPUR,PERIYAVENMANI(W),0,Salinity
TAMIL NADU,PERAMBALUR,VEPPUR,PERIYAVENMANI(W),1,Dried_up
TAMIL NADU,PERAMBALUR,VEPPUR,PERIYAVENMANI(W),0,Destroyed
TAMIL NADU,PERAMBALUR,VEPPUR,PERIYAVENMANI(W),0,Sea_water
TAMIL NADU,PERAMBALUR,VEPPUR,PERIYAVENMANI(W),0,Factory_waste
TAMIL NADU,PERAMBALUR,VEPPUR,PERIYAVENMANI(W),0,Project
TAMIL NADU,PERAMBALUR,VEPPUR,PERIYAVENMANI(W),0,Others
TAMIL NADU,PERAMBALUR,VEPPUR,PUDUVETTAKUDI,0,Salinity
TAMIL NADU,PERAMBALUR,VEPPUR,PUDUVETTAKUDI,1,Dried_up
TAMIL NADU,PERAMBALUR,VEPPUR,PUDUVETTAKUDI,0,Destroyed
TAMIL NADU,PERAMBALUR,VEPPUR,PUDUVETTAKUDI,0,Sea_water
TAMIL NADU,PERAMBALUR,VEPPUR,PUDUVETTAKUDI,0,Factory_waste
TAMIL NADU,PERAMBALUR,VEPPUR,PUDUVETTAKUDI,0,Project
TAMIL NADU,PERAMBALUR,VEPPUR,PUDUVETTAKUDI,0,Others
TAMIL NADU,PERAMBALUR,VEPPUR,VASISTAPURAM,0,Salinity
TAMIL NADU,PERAMBALUR,VEPPUR,VASISTAPURAM,0,Dried_up
TAMIL NADU,PERAMBALUR,VEPPUR,VASISTAPURAM,0,Destroyed
TAMIL NADU,PERAMBALUR,VEPPUR,VASISTAPURAM,0,Sea_water
TAMIL NADU,PERAMBALUR,VEPPUR,VASISTAPURAM,0,Factory_waste
TAMIL NADU,PERAMBALUR,VEPPUR,VASISTAPURAM,0,Project
TAMIL NADU,PERAMBALUR,VEPPUR,VASISTAPURAM,1,Others
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,ALIYANILAI,0,Salinity
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,ALIYANILAI,0,Dried_up
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,ALIYANILAI,1,Destroyed
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,ALIYANILAI,0,Sea_water
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,ALIYANILAI,0,Factory_waste
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,ALIYANILAI,0,Project
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,ALIYANILAI,0,Others
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,ARASARKULAM WEST,0,Salinity
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,ARASARKULAM WEST,0,Dried_up
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,ARASARKULAM WEST,1,Destroyed
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,ARASARKULAM WEST,0,Sea_water
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,ARASARKULAM WEST,0,Factory_waste
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,ARASARKULAM WEST,0,Project
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,ARASARKULAM WEST,0,Others
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,AVANATHANKOTTAI,0,Salinity
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,AVANATHANKOTTAI,0,Dried_up
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,AVANATHANKOTTAI,1,Destroyed
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,AVANATHANKOTTAI,0,Sea_water
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,AVANATHANKOTTAI,0,Factory_waste
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,AVANATHANKOTTAI,0,Project
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,AVANATHANKOTTAI,0,Others
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,AYINGUDI,1,Salinity
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,AYINGUDI,0,Dried_up
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,AYINGUDI,0,Destroyed
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,AYINGUDI,0,Sea_water
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,AYINGUDI,0,Factory_waste
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,AYINGUDI,0,Project
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,AYINGUDI,0,Others
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,ETTIYATHALI,0,Salinity
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,ETTIYATHALI,0,Dried_up
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,ETTIYATHALI,1,Destroyed
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,ETTIYATHALI,0,Sea_water
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,ETTIYATHALI,0,Factory_waste
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,ETTIYATHALI,0,Project
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,ETTIYATHALI,0,Others
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,KOVILVAYAL,0,Salinity
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,KOVILVAYAL,0,Dried_up
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,KOVILVAYAL,1,Destroyed
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,KOVILVAYAL,0,Sea_water
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,KOVILVAYAL,0,Factory_waste
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,KOVILVAYAL,0,Project
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,KOVILVAYAL,0,Others
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,KUNDAGAVAYAL,1,Salinity
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,KUNDAGAVAYAL,0,Dried_up
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,KUNDAGAVAYAL,0,Destroyed
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,KUNDAGAVAYAL,0,Sea_water
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,KUNDAGAVAYAL,0,Factory_waste
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,KUNDAGAVAYAL,0,Project
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,KUNDAGAVAYAL,0,Others
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,MARAMADAKKI,11,Salinity
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,MARAMADAKKI,0,Dried_up
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,MARAMADAKKI,0,Destroyed
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,MARAMADAKKI,0,Sea_water
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,MARAMADAKKI,0,Factory_waste
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,MARAMADAKKI,0,Project
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,MARAMADAKKI,0,Others
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,NAVATHALI,0,Salinity
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,NAVATHALI,0,Dried_up
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,NAVATHALI,1,Destroyed
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,NAVATHALI,0,Sea_water
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,NAVATHALI,0,Factory_waste
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,NAVATHALI,0,Project
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,NAVATHALI,0,Others
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,PERIYALUR,0,Salinity
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,PERIYALUR,0,Dried_up
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,PERIYALUR,1,Destroyed
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,PERIYALUR,0,Sea_water
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,PERIYALUR,0,Factory_waste
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,PERIYALUR,0,Project
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,PERIYALUR,0,Others
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,PIDARIKADU,0,Salinity
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,PIDARIKADU,0,Dried_up
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,PIDARIKADU,0,Destroyed
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,PIDARIKADU,0,Sea_water
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,PIDARIKADU,0,Factory_waste
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,PIDARIKADU,0,Project
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,PIDARIKADU,3,Others
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,RAJENDRAPURAM,0,Salinity
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,RAJENDRAPURAM,0,Dried_up
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,RAJENDRAPURAM,1,Destroyed
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,RAJENDRAPURAM,0,Sea_water
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,RAJENDRAPURAM,0,Factory_waste
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,RAJENDRAPURAM,0,Project
TAMIL NADU,PUDUKKOTTAI,ARANTHANGI,RAJENDRAPURAM,0,Others
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,MELNILAIVAYAL,0,Salinity
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,MELNILAIVAYAL,0,Dried_up
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,MELNILAIVAYAL,2,Destroyed
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,MELNILAIVAYAL,0,Sea_water
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,MELNILAIVAYAL,0,Factory_waste
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,MELNILAIVAYAL,0,Project
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,MELNILAIVAYAL,0,Others
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,MIRATTUNILAI,1,Salinity
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,MIRATTUNILAI,0,Dried_up
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,MIRATTUNILAI,0,Destroyed
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,MIRATTUNILAI,0,Sea_water
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,MIRATTUNILAI,0,Factory_waste
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,MIRATTUNILAI,0,Project
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,MIRATTUNILAI,0,Others
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,NALLAMBALSAMUDRAM,1,Salinity
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,NALLAMBALSAMUDRAM,0,Dried_up
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,NALLAMBALSAMUDRAM,0,Destroyed
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,NALLAMBALSAMUDRAM,0,Sea_water
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,NALLAMBALSAMUDRAM,0,Factory_waste
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,NALLAMBALSAMUDRAM,0,Project
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,NALLAMBALSAMUDRAM,0,Others
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,NEDUNGUDI,0,Salinity
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,NEDUNGUDI,0,Dried_up
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,NEDUNGUDI,0,Destroyed
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,NEDUNGUDI,0,Sea_water
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,NEDUNGUDI,0,Factory_waste
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,NEDUNGUDI,0,Project
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,NEDUNGUDI,1,Others
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,PILIYAVAYAL,0,Salinity
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,PILIYAVAYAL,1,Dried_up
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,PILIYAVAYAL,0,Destroyed
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,PILIYAVAYAL,0,Sea_water
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,PILIYAVAYAL,0,Factory_waste
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,PILIYAVAYAL,0,Project
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,PILIYAVAYAL,0,Others
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,SIRAYAMPATTI,1,Salinity
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,SIRAYAMPATTI,0,Dried_up
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,SIRAYAMPATTI,0,Destroyed
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,SIRAYAMPATTI,0,Sea_water
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,SIRAYAMPATTI,0,Factory_waste
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,SIRAYAMPATTI,0,Project
TAMIL NADU,PUDUKKOTTAI,ARIMALAM,SIRAYAMPATTI,0,Others
TAMIL NADU,PUDUKKOTTAI,AVUDAYARKOIL,PUNNIYAVAYAL,0,Salinity
TAMIL NADU,PUDUKKOTTAI,AVUDAYARKOIL,PUNNIYAVAYAL,0,Dried_up
TAMIL NADU,PUDUKKOTTAI,AVUDAYARKOIL,PUNNIYAVAYAL,2,Destroyed
TAMIL NADU,PUDUKKOTTAI,AVUDAYARKOIL,PUNNIYAVAYAL,0,Sea_water
TAMIL NADU,PUDUKKOTTAI,AVUDAYARKOIL,PUNNIYAVAYAL,0,Factory_waste
TAMIL NADU,PUDUKKOTTAI,AVUDAYARKOIL,PUNNIYAVAYAL,0,Project
TAMIL NADU,PUDUKKOTTAI,AVUDAYARKOIL,PUNNIYAVAYAL,0,Others
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,ANDANUR,0,Salinity
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,ANDANUR,1,Dried_up
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,ANDANUR,0,Destroyed
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,ANDANUR,0,Sea_water
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,ANDANUR,0,Factory_waste
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,ANDANUR,0,Project
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,ANDANUR,0,Others
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,ARAVAMPATTI,1,Salinity
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,ARAVAMPATTI,1,Dried_up
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,ARAVAMPATTI,0,Destroyed
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,ARAVAMPATTI,0,Sea_water
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,ARAVAMPATTI,0,Factory_waste
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,ARAVAMPATTI,0,Project
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,ARAVAMPATTI,0,Others
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,KALLAKOTTAI,4,Salinity
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,KALLAKOTTAI,0,Dried_up
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,KALLAKOTTAI,1,Destroyed
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,KALLAKOTTAI,0,Sea_water
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,KALLAKOTTAI,0,Factory_waste
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,KALLAKOTTAI,0,Project
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,KALLAKOTTAI,1,Others
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,KURUMPOONDI,0,Salinity
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,KURUMPOONDI,0,Dried_up
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,KURUMPOONDI,3,Destroyed
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,KURUMPOONDI,0,Sea_water
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,KURUMPOONDI,0,Factory_waste
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,KURUMPOONDI,0,Project
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,KURUMPOONDI,0,Others
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,MATTANGAL,3,Salinity
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,MATTANGAL,0,Dried_up
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,MATTANGAL,0,Destroyed
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,MATTANGAL,0,Sea_water
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,MATTANGAL,0,Factory_waste
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,MATTANGAL,0,Project
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,MATTANGAL,0,Others
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,NADUPATTI,2,Salinity
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,NADUPATTI,0,Dried_up
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,NADUPATTI,0,Destroyed
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,NADUPATTI,0,Sea_water
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,NADUPATTI,0,Factory_waste
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,NADUPATTI,0,Project
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,NADUPATTI,0,Others
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,PALAYAGANDARVAKKOTTA,0,Salinity
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,PALAYAGANDARVAKKOTTA,0,Dried_up
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,PALAYAGANDARVAKKOTTA,3,Destroyed
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,PALAYAGANDARVAKKOTTA,0,Sea_water
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,PALAYAGANDARVAKKOTTA,0,Factory_waste
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,PALAYAGANDARVAKKOTTA,0,Project
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,PALAYAGANDARVAKKOTTA,0,Others
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,PERIYAKOTTAI,1,Salinity
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,PERIYAKOTTAI,0,Dried_up
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,PERIYAKOTTAI,0,Destroyed
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,PERIYAKOTTAI,0,Sea_water
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,PERIYAKOTTAI,0,Factory_waste
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,PERIYAKOTTAI,0,Project
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,PERIYAKOTTAI,0,Others
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,PISANATHUR,0,Salinity
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,PISANATHUR,1,Dried_up
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,PISANATHUR,1,Destroyed
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,PISANATHUR,0,Sea_water
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,PISANATHUR,0,Factory_waste
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,PISANATHUR,0,Project
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,PISANATHUR,0,Others
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,PUDUPATTI,10,Salinity
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,PUDUPATTI,0,Dried_up
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,PUDUPATTI,0,Destroyed
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,PUDUPATTI,0,Sea_water
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,PUDUPATTI,0,Factory_waste
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,PUDUPATTI,0,Project
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,PUDUPATTI,0,Others
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,THACHANKURUCHI,1,Salinity
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,THACHANKURUCHI,0,Dried_up
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,THACHANKURUCHI,0,Destroyed
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,THACHANKURUCHI,0,Sea_water
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,THACHANKURUCHI,0,Factory_waste
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,THACHANKURUCHI,0,Project
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,THACHANKURUCHI,0,Others
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,THUVAR,0,Salinity
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,THUVAR,0,Dried_up
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,THUVAR,1,Destroyed
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,THUVAR,0,Sea_water
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,THUVAR,0,Factory_waste
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,THUVAR,0,Project
TAMIL NADU,PUDUKKOTTAI,GANDARVAKKOTTAI,THUVAR,0,Others
