State,District,Block/Tehsil,Village,Salinity - No.,Salinity - PL,Dried up - No.,Dried up - PL,Destroyed beyond repair - No.,Destroyed beyond repair - PL,Sea water intrusion  - No.,Sea water intrusion  - PL,Industrial effluents - No.,Industrial effluents - PL,Availability of Major/Medium Irrigation Projects  - No.,Availability of Major/Medium Irrigation Projects  - PL,Other reasons - No.,Other reasons - PL
RAJASTHAN,CHITTORGARH,BHADESAR,SHAID RAJENDRASINGH NAGAR,0,0,3,3.19,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,CHITTORGARH,BHADESAR,SONIYANA,0,0,0,0,1,3.78,0,0,0,0,0,0,0,0
RAJASTHAN,CHURU,BIDASAR,AASRASAR,0,0,40,317.29,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,CHURU,BIDASAR,BAIRASAR,0,0,17,107.56,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,CHURU,BIDASAR,BAMBU,0,0,16,132.91,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,CHURU,BIDASAR,BHOM GONDUSAR,0,0,1,5,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,CHURU,BIDASAR,DHADHERU BHABHUVAAN,0,0,1,3,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,CHURU,BIDASAR,DHANI BHOMPURA,0,0,5,30.38,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,CHURU,BIDASAR,DUNKAR,0,0,1,5.4,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,CHURU,BIDASAR,EEYARA,0,0,24,242.98,13,146.33,0,0,0,0,0,0,1,9.88
RAJASTHAN,CHURU,BIDASAR,JOGALSAR,3,19.91,7,57.42,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,CHURU,BIDASAR,LUHARA,0,0,1,10.94,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,CHURU,BIDASAR,OONTALD,0,0,7,77.93,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,CHURU,BIDASAR,SADOO BADI,0,0,24,154.6,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,CHURU,BIDASAR,SANDVA,0,0,10,70.24,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,CHURU,BIDASAR,SARANGSAR,0,0,1,3.49,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,CHURU,BIDASAR,SONIYASAR SUKHRAM,0,0,3,28.56,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,CHURU,BIDASAR,TEHNDESAR,0,0,14,132.29,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,CHURU,SARDAR SHAHAR,GIDGICHIYA,3,31.36,0,0,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,DAUSA,MAHWA,LANGRIPURA,0,0,1,6,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,DAUSA,SIKRAI,UDALWARA,0,0,8,45.61,3,21.42,0,0,0,0,0,0,0,0
RAJASTHAN,DHOLPUR,DHOLPUR,KHARAGPUR,0,0,1,5,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JAIPUR,AMER,KANKREL,0,0,0,0,2,0.2,0,0,0,0,0,0,0,0
RAJASTHAN,JAIPUR,AMER,KHORAMEENA,0,0,14,25.63,3,5.98,0,0,0,0,0,0,0,0
RAJASTHAN,JAIPUR,CHOMU,JAIJURA,0,0,0,0,1,1.35,0,0,0,0,0,0,0,0
RAJASTHAN,JAIPUR,CHOMU,KHAIJROULI-A,0,0,2,2.8,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JAIPUR,CHOMU,NIDOLA,0,0,3,2.95,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JAIPUR,KISHANGARH RENWAL,MUNDALI RANJEET PURA,0,0,1,2.08,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JAISALMER,BHANIYANA,BHAKHARI,0,0,0,0,0,0,0,0,0,0,0,0,5,32
RAJASTHAN,JAISALMER,BHANIYANA,HARIYASAR,0,0,0,0,0,0,0,0,0,0,0,0,1,11.4
RAJASTHAN,JAISALMER,BHANIYANA,INDRA NAGAR,0,0,0,0,0,0,0,0,0,0,0,0,4,25
RAJASTHAN,JAISALMER,JAISALMER,POHADA,0,0,0,0,0,0,0,0,0,0,0,0,1,4.65
RAJASTHAN,JAISALMER,POKARAN,LOHAR KI  DHANI,1,7.12,0,0,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JALORE,BAGODA,BHALANI,0,0,3,6,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JALORE,BAGODA,JANIYO KI DHANI,0,0,1,4.9,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JALORE,BAGODA,JESAWAS,0,0,1,1.56,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JALORE,BAGODA,KAWTARA,0,0,1,1.85,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JALORE,BAGODA,LUNAWAS,2,7.4,0,0,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JALORE,BAGODA,MINDWAS,1,4.9,0,0,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JALORE,BAGODA,NANDIYA,0,0,1,4.95,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JALORE,BAGODA,RAUTA,0,0,1,2.9,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JALORE,BAGODA,ROOPA KI DHANI,0,0,1,2.5,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JALORE,SAYLA,SAYLA A/B,0,0,1,3.5,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JHUNJHUNU,BUHANA,DHANA,0,0,1,3,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JHUNJHUNU,BUHANA,LADI KA WAS,0,0,1,3.42,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JHUNJHUNU,BUHANA,THALI,0,0,0,0,7,41.1,0,0,0,0,0,0,0,0
RAJASTHAN,JHUNJHUNU,BUHANA,TIKUPURA,0,0,4,23.55,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JHUNJHUNU,KHETRI,AJAY NAGAR,0,0,12,34,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JHUNJHUNU,KHETRI,DHANI ILAKHAR,0,0,4,11,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JHUNJHUNU,KHETRI,KALOTA,0,0,5,18,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JHUNJHUNU,KHETRI,NANGALIYA,0,0,2,4,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JHUNJHUNU,KHETRI,RAM KUMAR PURA,0,0,1,3,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JHUNJHUNU,MALSISAR,LUTTU,0,0,0,0,0,0,0,0,0,0,0,0,2,6.5
RAJASTHAN,JHUNJHUNU,NAWALGARH,BHAIRU BASS,0,0,2,5.5,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JHUNJHUNU,UDAIPURWATI,MAJHAU,0,0,0,0,1,2,0,0,0,0,0,0,0,0
RAJASTHAN,JODHPUR,BALESAR,BAALESAR SANTA,0,0,2,9.18,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JODHPUR,BAP,HAAJINAGAR,0,0,0,0,2,8,0,0,0,0,0,0,0,0
RAJASTHAN,JODHPUR,BAWARI,CHHINDIYA,0,0,0,0,1,12.93,0,0,0,0,0,0,0,0
RAJASTHAN,JODHPUR,BAWARI,DAANWRA,0,0,0,0,0,0,0,0,0,0,0,0,1,6.01
RAJASTHAN,JODHPUR,BAWARI,LAVERA KALAN,0,0,2,6.46,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JODHPUR,BAWARI,MORNAVDA,0,0,0,0,1,4.5,0,0,0,0,0,0,0,0
RAJASTHAN,JODHPUR,BAWARI,NETDA,0,0,5,21.11,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JODHPUR,BHOPAL GARH,BAARNI KALAN,0,0,7,97.61,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JODHPUR,BHOPAL GARH,BAARNI KHURDH,0,0,12,193.16,3,41.2,0,0,0,0,0,0,3,58.95
RAJASTHAN,JODHPUR,BHOPAL GARH,BHOPALGARH JB &MB,0,0,1,4.42,2,3.5,0,0,0,0,0,0,0,0
RAJASTHAN,JODHPUR,BHOPAL GARH,GAJSINGH PURA,0,0,1,17.84,1,21.04,0,0,0,0,0,0,0,0
RAJASTHAN,JODHPUR,BHOPAL GARH,RADOUD,0,0,1,1.3,1,8,0,0,0,0,0,0,0,0
RAJASTHAN,JODHPUR,BHOPAL GARH,SURPURAKHURD,0,0,0,0,0,0,0,0,0,0,0,0,2,15
RAJASTHAN,JODHPUR,BILARA,BINAWAS,0,0,1,2.77,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JODHPUR,BILARA,JHAAK,0,0,2,30.79,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JODHPUR,JODHPUR,JAAKHDO KI DHAANI,1,1.45,2,2.79,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JODHPUR,OSIYAN,DHUDHADA,0,0,0,0,0,0,0,0,0,0,0,0,1,2.59
RAJASTHAN,JODHPUR,PHALODI,MOKHERI,0,0,1,11.8,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JODHPUR,PHALODI,RADKAPURA,0,0,0,0,1,5.26,0,0,0,0,0,0,0,0
RAJASTHAN,JODHPUR,PIPARSHAHR,MAHADEV NAGAR,0,0,0,0,3,10,0,0,1,4,0,0,1,4
RAJASTHAN,JODHPUR,PIPARSHAHR,SALWA KHURD,0,0,1,2.5,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,KARAULI,KARAULI,MOHANPUR,0,0,1,2.02,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,KOTA,DIGOD,JAALIMPURA,0,0,0,0,0,0,0,0,0,0,9,20.66,0,0
RAJASTHAN,KOTA,PIPALDA,KHATOULEE,0,0,0,0,0,0,0,0,0,0,2,5.33,0,0
RAJASTHAN,NAGAUR,DEGANA,BAJIYASAR,0,0,1,2.64,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,NAGAUR,DEGANA,BARNA,0,0,4,40.88,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,NAGAUR,DEGANA,KHINYAAS,0,0,1,7.81,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,NAGAUR,JAYAL,ARSINGA,1,2,0,0,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,NAGAUR,JAYAL,GUJRIYAWAS,2,4.86,0,0,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,NAGAUR,JAYAL,JAYAL,6,18.98,5,14.56,1,3.23,0,0,0,0,0,0,0,0
RAJASTHAN,NAGAUR,JAYAL,NOKHAJODHA,1,1.62,0,0,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,NAGAUR,KHINWSAR,BHOMASAR,0,0,1,17,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,NAGAUR,KHINWSAR,NAAGRI,0,0,1,10,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,NAGAUR,KHINWSAR,NANDVANI,3,38.6,0,0,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,NAGAUR,LADNU,BED,0,0,0,0,0,0,0,0,0,0,0,0,1,4.93
RAJASTHAN,NAGAUR,LADNU,LADNU,1,1.74,20,48.77,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,NAGAUR,LADNU,SUNARI,0,0,0,0,0,0,0,0,0,0,0,0,3,3.76
RAJASTHAN,NAGAUR,MERTA,HARSOLAAV,0,0,5,48,0,0,0,0,0,0,0,0,1,14.5
RAJASTHAN,NAGAUR,MERTA,NETRIYA,1,14,1,10.66,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,NAGAUR,MUNDWA,SOLIYANA,0,0,2,2.4,2,3.1,0,0,0,0,0,0,0,0
RAJASTHAN,NAGAUR,NAGAUR,KUMARI,2,7,0,0,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,NAGAUR,NAGAUR,SUKHWASI,1,5.02,0,0,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,NAGAUR,RIYANBADI,DHANERIYA LEEL,2,2.25,0,0,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,NAGAUR,RIYANBADI,JASWANTABAD,5,32,1,10,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,NAGAUR,RIYANBADI,LAARWA,0,0,6,24,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,PALI,JAITARAN,KHINDAWAS,0,0,2,3.12,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,PALI,RANI,ITANDARA CHARNAN,0,0,1,5,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,PALI,SOJAT,MURDAWA,0,0,1,4.35,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,PALI,SOJAT,ROOPAWAS,0,0,1,3,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,PALI,SOJAT,SOJAT 1,0,0,2,8.38,11,101.8,0,0,0,0,0,0,0,0
RAJASTHAN,PRATAPGARH,CHHOTI SADRI,BARKATI,0,0,1,0.7,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,PRATAPGARH,CHHOTI SADRI,CHANDOLI,0,0,1,2.5,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,PRATAPGARH,CHHOTI SADRI,GAJPURA,0,0,1,1.43,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,PRATAPGARH,PRATAPGARH,GARDODI,0,0,1,1.68,0,0,0,0,0,0,0,0,7,13.14
RAJASTHAN,PRATAPGARH,PRATAPGARH,KALYAN PURA,0,0,4,6.61,0,0,0,0,0,0,0,0,6,13.79
RAJASTHAN,PRATAPGARH,PRATAPGARH,KANORA,0,0,0,0,0,0,0,0,0,0,0,0,12,14.44
RAJASTHAN,PRATAPGARH,PRATAPGARH,RICHHVARA,0,0,0,0,0,0,0,0,0,0,0,0,9,10.52
RAJASTHAN,SAWAI MADHOPUR,CHAUTH KA BARWARA,CHAOTH KA BARWADA,0,0,0,0,2,1.9,0,0,0,0,0,0,0,0
RAJASTHAN,SAWAI MADHOPUR,VAZIRPUR,KHANDEEP,0,0,1,3.79,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,SIKAR,DANTARAM GARH,CHAK LADHANA,0,0,1,2.2,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,SIKAR,DANTARAM GARH,DUKIYA,0,0,2,11.76,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,SIKAR,DANTARAM GARH,MANTHA(SURERA),0,0,1,7.22,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,SIKAR,DHOD,GANESPURA,0,0,1,2.37,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,SIKAR,KHANDELA,BHOJPURA,0,0,3,8.18,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,SIKAR,KHANDELA,BIHARIPURA,0,0,5,12.96,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,SIKAR,KHANDELA,BODALA,0,0,3,20.29,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,SIKAR,KHANDELA,BRASINGHPURA,0,0,12,29.9,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,SIKAR,KHANDELA,CHARAN VAS URF GANGABISHAN KA BAS,0,0,1,2,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,SIKAR,KHANDELA,DAYRA,0,0,1,2.1,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,SIKAR,KHANDELA,DHANDIYON KA BAS,0,0,2,4.7,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,SIKAR,KHANDELA,DHANI GUMAN SINGH,0,0,10,65.25,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,SIKAR,KHANDELA,DULHEPURA,0,0,1,2.6,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,SIKAR,KHANDELA,GURARA,0,0,7,14.69,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,SIKAR,KHANDELA,HOD,0,0,1,2.1,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,SIKAR,KHANDELA,JUGALPURA,0,0,7,21.23,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,SIKAR,KHANDELA,KHANDELA,0,0,1,1.5,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,SIKAR,KHANDELA,MAHARON KI DHANI,0,0,3,6.9,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,SIKAR,KHANDELA,NORANGPURA,0,0,1,2.51,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,SIKAR,KHANDELA,PRATAP PURA,0,0,5,18.25,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,SIKAR,KHANDELA,SALWADI,0,0,9,41.67,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,SIKAR,KHANDELA,SAMARTHPURA,0,0,9,23.46,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,SIKAR,KHANDELA,SEVLI,0,0,1,0.85,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,SIKAR,KHANDELA,VIJAY PURA,0,0,1,0.8,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,SIKAR,LAXMAN GARH,MEERAN,0,0,1,2,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,SIKAR,LAXMAN GARH,SINGODRA,0,0,2,6.6,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,SIKAR,NEEM KA THANA,BANDHAWALA BHOPALPUR,0,0,5,10.7,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,SIKAR,NEEM KA THANA,JHANKDA,0,0,2,6.25,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,SIKAR,SIKAR,NANI,0,0,0,0,0,0,0,0,0,0,0,0,7,30.7
RAJASTHAN,SIKAR,SIKAR,SIKAR,0,0,0,0,0,0,0,0,0,0,0,0,2,3.9
RAJASTHAN,SIKAR,SRI MADHOPUR,AABHA VAS,0,0,0,0,0,0,0,0,0,0,0,0,5,18
RAJASTHAN,SIKAR,SRI MADHOPUR,BHOPATPURA,0,0,6,7.4,1,1,0,0,0,0,0,0,0,0
RAJASTHAN,SIKAR,SRI MADHOPUR,CHHILAWALI,0,0,2,3.6,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,SIKAR,SRI MADHOPUR,DADIYA RAMPURA,0,0,3,8.25,1,3,0,0,0,0,0,0,0,0
RAJASTHAN,SIKAR,SRI MADHOPUR,GUDHA,0,0,12,23.57,0,0,0,0,0,0,0,0,1,2
RAJASTHAN,SIKAR,SRI MADHOPUR,JAITUSAR,0,0,8,15.85,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,SIKAR,SRI MADHOPUR,LISADIYA,1,3.93,3,9.15,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,SIKAR,SRI MADHOPUR,MAHROLI,0,0,1,2.25,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,SIKAR,SRI MADHOPUR,PARASRAMPURA,0,0,2,8,0,0,0,0,0,0,0,0,5,11
RAJASTHAN,SIKAR,SRI MADHOPUR,PUROHIT KA BAS,0,0,2,1.7,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,SIKAR,SRI MADHOPUR,SARGOTH,0,0,0,0,0,0,0,0,0,0,0,0,6,23.6
RAJASTHAN,SIKAR,SRI MADHOPUR,TAPIPALYA,0,0,5,5.5,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,SIROHI,SHIVGANJ,ANDAOR,0,0,0,0,1,0,0,0,0,0,0,0,0,0
RAJASTHAN,SIROHI,SHIVGANJ,SAGAALIYA,0,0,0,0,2,7.04,0,0,0,0,0,0,0,0
RAJASTHAN,SIROHI,SIROHI,KHAMBAL,0,0,1,2.83,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,SIROHI,SIROHI,RAJPURA,0,0,1,3.99,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,UDAIPUR,JHADOL,BAALVIBADOLIYA,0,0,0,0,1,0.24,0,0,0,0,0,0,0,0
TAMIL NADU,ARIYALUR,ANDIMADAM,ATHUKURICHI,0,0,1,1,2,4.4,0,0,0,0,0,0,0,0
TAMIL NADU,ARIYALUR,ARIYALUR,KARUPILLAKATTALAI,0,0,0,0,0,0,0,0,0,0,0,0,1,1
TAMIL NADU,ARIYALUR,JAYANKONDAM,DEVAMANGALAM,1,1.6,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,ARIYALUR,JAYANKONDAM,TALUDALAMEDU,0,0,0,0,1,10,0,0,0,0,0,0,0,0
TAMIL NADU,ARIYALUR,SENDURAI,KUZHUMUR,0,0,0,0,1,1,0,0,0,0,0,0,0,0
TAMIL NADU,ARIYALUR,T.PALUR,MANAGETHI,0,0,0,0,1,1.6,0,0,0,0,0,0,0,0
TAMIL NADU,ARIYALUR,T.PALUR,SHOLAMADEVI,0,0,0,0,1,1,0,0,0,0,0,0,0,0
TAMIL NADU,ARIYALUR,T.PALUR,VENMANKONDAN(E),0,0,1,3,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,ARIYALUR,THIRUMANUR,KOVILUR,0,0,1,2.02,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,ARIYALUR,THIRUMANUR,MALLUR,0,0,1,0.71,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE,ANNUR,ANNUR,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
TAMIL NADU,COIMBATORE,ANNUR,KARIAMPALAYAM,0,0,0,0,0,0,0,0,0,0,0,0,2,2
TAMIL NADU,COIMBATORE,ANNUR,KATTAMPATTI,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01
TAMIL NADU,COIMBATORE,ANNUR,KUPPANUR,0,0,21,3.21,2,0.02,0,0,0,0,0,0,1,0.5
TAMIL NADU,COIMBATORE,ANNUR,VADAVALLI,0,0,2,0.02,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE,KINATHUKADAVU,NALLATTIPALAYAM,0,0,1,1,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE,MADUKKARAI,CHETTIPALAYAM,1,0.02,24,14.62,0,0,0,0,0,0,0,0,2,1.25
TAMIL NADU,COIMBATORE,MADUKKARAI,ETTIMADAI,0,0,1,0.02,0,0,0,0,0,0,0,0,1,2
TAMIL NADU,COIMBATORE,MADUKKARAI,MALUMACHAMPATTY,0,0,1,0.02,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE,MADUKKARAI,ORATTUKUPPAI,0,0,9,0.2,1,0.1,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE,MADUKKARAI,SUNDAKKAMUTHUR,1,0.8,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE,PERIANAICKEN PALAYAM,KURUDAMPALAYAM,0,0,1,0.02,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE,POLLACHI NORTH,POOSARIPATTI,0,0,0,0,5,0.13,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE,POLLACHI SOUTH,S. NALLUR,0,0,2,0.8,0,0,0,0,0,0,0,0,1,0.4
TAMIL NADU,COIMBATORE,SARCARSAMAKULAM,CHINNAVEDAMPATTI,0,0,1,0.02,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE,SARCARSAMAKULAM,KALAPATTY(EAST),0,0,1,0.01,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE,SARCARSAMAKULAM,KEERANATHAM,0,0,5,5.02,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE,SOOLUR,MOPIRIPALAYAM,0,0,3,0.06,0,0,0,0,0,0,0,0,1,0.03
TAMIL NADU,COIMBATORE,SOOLUR,PEEDAMPALLI,0,0,0,0,4,0.05,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE,SULTHANPET,SELAKARICHAL,0,0,0,0,1,7,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE,THONDAMUTHUR,DEVARAYAPURAM,0,0,1,3.4,0,0,0,0,0,0,0,0,1,0.02
TAMIL NADU,COIMBATORE,THONDAMUTHUR,EAST CHITRAICHAVADI,0,0,6,3.07,0,0,0,0,0,0,0,0,4,1.55
TAMIL NADU,COIMBATORE,THONDAMUTHUR,IKKARAI-BOLU-PATTI-NORTH,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7
TAMIL NADU,COIMBATORE,THONDAMUTHUR,KALICKANAIKENPALAYAM,0,0,3,1.6,1,0.02,0,0,0,0,0,0,1,4
TAMIL NADU,COIMBATORE,THONDAMUTHUR,MATHUVARAYAPURAM,0,0,0,0,0,0,0,0,0,0,0,0,11,9.44
TAMIL NADU,COIMBATORE,THONDAMUTHUR,MELCHITRAICHAVADI(WEST),0,0,1,0.5,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE,THONDAMUTHUR,NARASIPURAM,2,0.7,1,0.6,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE,THONDAMUTHUR,POOLUVAPATTI,0,0,3,0.13,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE,THONDAMUTHUR,THEETHIPALAYAM,0,0,30,5.87,2,1.52,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE,THONDAMUTHUR,THENKARAI,0,0,0,0,0,0,0,0,0,0,0,0,11,2.25
TAMIL NADU,COIMBATORE,THONDAMUTHUR,THENNAMANALLUR,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03
TAMIL NADU,COIMBATORE,THONDAMUTHUR,VADAVALLI,1,0.03,3,0.08,0,0,0,0,0,0,0,0,1,0.01
TAMIL NADU,COIMBATORE,THONDAMUTHUR,VEDAPATTI,0,0,1,0.02,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE,THONDAMUTHUR,VELLIMALAIPATTINAM,0,0,3,0.53,0,0,0,0,0,0,0,0,1,1
TAMIL NADU,DHARMAPURI,DHARMAPURI,KRISHNAPURAM,0,0,2,1.5,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,DHARMAPURI,DHARMAPURI,THIPPI REDDI HALLI,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,DHARMAPURI,KARIMANGALAM,ANNAMALAI HALLI,0,0,1,0.25,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,DHARMAPURI,KARIMANGALAM,JITTANDAHALLI,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,DHARMAPURI,MORAPPUR,AVALAMPATTI,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,DHARMAPURI,MORAPPUR,SAMANDAHALLI,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,DHARMAPURI,NALLAMPALLI,KUMBALAPADI,0,0,3,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,DHARMAPURI,PALACODE,MARANDAHALLI,0,0,2,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,DHARMAPURI,PAPPIREDDIPATTY,BUDDIREDDIPATTI,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,DHARMAPURI,PAPPIREDDIPATTY,OBILINAICKANAHALLI,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,DHARMAPURI,PENNAGARAM,ANDARAHALLI,0,0,2,4,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,DHARMAPURI,PENNAGARAM,PANAIKULAM,4,0.2,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,DHARMAPURI,PENNAGARAM,PEYALMARI,4,6.6,0,0,0,0,0,0,0,0,0,0,0,0
