State,District,Block/Tehsil,Village,Non Availability of Adequate Power/Fuel - No.,Non Availability of Adequate Power/Fuel - PL,Mechanical Break Down - No.,Mechanical Break Down - PL,Less discharge of Water - No.,Less discharge of Water - PL,Non - Availability of Finance - No.,Non - Availability of Finance - PL,Lack of Maintenance- No.,Lack of Maintenance- PL,Others - No.,Others - PL
ODISHA,Ganjam,DHARAKOTE,DIMIRIPALLI,0,0,0,0,0,0,0,0,0,0,1,0.14
ODISHA,Ganjam,DHARAKOTE,GAMBHARIA,0,0,0,0,1,0.16,0,0,0,0,1,0.36
ODISHA,Ganjam,DHARAKOTE,HARIPUR,0,0,0,0,2,3.68,0,0,2,3.72,0,0
ODISHA,Ganjam,DHARAKOTE,JAGAMOHABPAITARI,0,0,0,0,0,0,0,0,2,2.44,7,8.76
ODISHA,Ganjam,DHARAKOTE,JAGAMOHAN,0,0,0,0,0,0,0,0,1,0.48,1,0.08
ODISHA,Ganjam,DHARAKOTE,JAHADA,0,0,0,0,2,3.4,0,0,1,1.6,6,8.4
ODISHA,Ganjam,DHARAKOTE,JANIBIL,0,0,1,1.6,2,3.4,0,0,3,4.8,1,1.8
ODISHA,Ganjam,DHARAKOTE,JHADBANDHA,0,0,0,0,2,2.96,0,0,3,4.64,0,0
ODISHA,Ganjam,DHARAKOTE,JHARAPARI,0,0,0,0,17,31.44,0,0,1,1.96,3,5.82
ODISHA,Ganjam,DHARAKOTE,JUJHABARPALI,0,0,0,0,1,0.1,0,0,0,0,0,0
ODISHA,Ganjam,DHARAKOTE,KAITHADA,0,0,0,0,0,0,0,0,2,2.8,0,0
ODISHA,Ganjam,DHARAKOTE,KAITHADARAMACHANDRAPUR,0,0,1,0.08,0,0,0,0,1,0.16,1,0.48
ODISHA,Ganjam,DHARAKOTE,KAITHAPALLI,0,0,0,0,0,0,1,0.4,0,0,4,1.04
ODISHA,Ganjam,DHARAKOTE,KALASUTA,0,0,0,0,0,0,0,0,2,0.28,0,0
ODISHA,Ganjam,DHARAKOTE,KAMASASAN,0,0,0,0,0,0,0,0,1,0.16,0,0
ODISHA,Ganjam,DHARAKOTE,KANABHAGA,0,0,0,0,0,0,0,0,0,0,5,3.44
ODISHA,Ganjam,DHARAKOTE,KANAKPALLI,0,0,0,0,3,5.4,1,1.8,1,1.92,0,0
ODISHA,Ganjam,DHARAKOTE,KANDHAKAITHAPALLI,0,0,0,0,1,0.8,0,0,0,0,1,1.28
ODISHA,Ganjam,DHARAKOTE,KANDHAKENDUPALLI,0,0,0,0,2,1.72,0,0,0,0,2,1.8
ODISHA,Ganjam,DHARAKOTE,KANGIRIDI,0,0,0,0,1,0.6,0,0,3,1.12,0,0
ODISHA,Ganjam,DHARAKOTE,KANHEIPUR,0,0,0,0,0,0,0,0,4,0.9,0,0
ODISHA,Ganjam,DHARAKOTE,KANTEIKOLIPALLI,0,0,0,0,1,2.8,0,0,0,0,0,0
ODISHA,Ganjam,DHARAKOTE,KAPILASH,0,0,0,0,0,0,0,0,0,0,4,6.8
ODISHA,Ganjam,DHARAKOTE,KATHAGADA,0,0,0,0,0,0,0,0,1,0.2,0,0
ODISHA,Ganjam,DHARAKOTE,KENDUPALLI,0,0,0,0,1,0.48,0,0,0,0,1,0.64
ODISHA,Ganjam,DHARAKOTE,KESHAPURSASAN,0,0,0,0,0,0,0,0,1,1.6,25,43.8
ODISHA,Ganjam,DHARAKOTE,KHAIRAPALLI,0,0,0,0,0,0,0,0,0,0,1,1.68
ODISHA,Ganjam,DHARAKOTE,KHAIRAPUTI,0,0,1,0.16,0,0,0,0,0,0,1,0.2
ODISHA,Ganjam,DHARAKOTE,KHAMARPAITARI,0,0,0,0,0,0,0,0,0,0,4,5.52
ODISHA,Ganjam,DHARAKOTE,KHARIPALLI,0,0,0,0,1,0.2,1,0.4,0,0,2,1.1
ODISHA,Ganjam,DHARAKOTE,KHUKUNDIAPALLI,0,0,0,0,1,1.8,4,6.98,1,1.68,0,0
ODISHA,Ganjam,DHARAKOTE,KIRAKHAI,0,0,0,0,3,2.15,0,0,1,0,0,0
ODISHA,Ganjam,DHARAKOTE,KUSUGUMA,0,0,0,0,6,10.46,0,0,1,1.92,1,1.6
ODISHA,Ganjam,DHARAKOTE,LAXMIPUR,0,0,0,0,0,0,0,0,6,5.4,0,0
ODISHA,Ganjam,DHARAKOTE,MADANGANDAPALLI,0,0,0,0,0,0,0,0,6,1.68,0,0
ODISHA,Ganjam,DHARAKOTE,MAHULPALLI,0,0,0,0,0,0,0,0,2,3.2,0,0
ODISHA,Ganjam,DHARAKOTE,MALIJHARHILL,0,0,0,0,0,0,0,0,0,0,3,2.72
ODISHA,Ganjam,DHARAKOTE,MALIJHARPALLI,0,0,0,0,2,0.32,0,0,0,0,1,0.12
ODISHA,Ganjam,DHARAKOTE,MAMIKYAPUR,0,0,0,0,1,0.3,0,0,0,0,0,0
ODISHA,Ganjam,DHARAKOTE,MASANIBHAGA,0,0,1,0.2,0,0,0,0,0,0,0,0
ODISHA,Ganjam,DHARAKOTE,MUKTAPUNJI,0,0,0,0,0,0,0,0,2,0.4,0,0
ODISHA,Ganjam,DHARAKOTE,MUNDAMARAI,0,0,1,0.32,0,0,0,0,1,1.8,55,92.28
ODISHA,Ganjam,DHARAKOTE,NANDIGHOR,0,0,0,0,0,0,0,0,0,0,39,62.84
ODISHA,Ganjam,DHARAKOTE,NARAYANPUR,0,0,0,0,0,0,0,0,0,0,2,3.4
ODISHA,Ganjam,DHARAKOTE,NATAPALLI,0,0,0,0,0,0,0,0,3,1,0,0
ODISHA,Ganjam,DHARAKOTE,NIMAPALLI,0,0,0,0,0,0,0,0,1,0.8,0,0
ODISHA,Ganjam,DHARAKOTE,OLAMBA,0,0,0,0,0,0,0,0,4,1.15,0,0
ODISHA,Ganjam,DHARAKOTE,OSTA,0,0,2,0.95,0,0,0,0,2,1.8,0,0
ODISHA,Ganjam,DHARAKOTE,PADMANAVPUR,0,0,0,0,0,0,0,0,3,0.61,0,0
ODISHA,Ganjam,DHARAKOTE,PADMAPUR,0,0,0,0,0,0,0,0,0,0,1,0.24
ODISHA,Ganjam,DHARAKOTE,PAIKABAGAD,0,0,1,0.4,0,0,0,0,0,0,0,0
ODISHA,Ganjam,DHARAKOTE,PALUAPALLI,0,0,0,0,0,0,0,0,0,0,3,2.16
ODISHA,Ganjam,DHARAKOTE,PANIBANDHA,0,0,1,1.8,0,0,2,3.64,0,0,0,0
ODISHA,Ganjam,DHARAKOTE,PATAPUR,0,0,0,0,0,0,2,0,0,0,1,0
ODISHA,Ganjam,DHARAKOTE,PATMOHI,0,0,0,0,0,0,2,1.6,0,0,0,0
ODISHA,Ganjam,DHARAKOTE,PRATAPUR,0,0,1,3.2,3,5.36,0,0,0,0,4,7.24
ODISHA,Ganjam,DHARAKOTE,PUTU,0,0,0,0,0,0,0,0,0,0,4,2
ODISHA,Ganjam,DHARAKOTE,RAMPUR,0,0,0,0,0,0,0,0,0,0,3,5.76
ODISHA,Ganjam,DHARAKOTE,RASHAKUMPA,0,0,0,0,1,1.74,0,0,1,1.94,14,24.34
ODISHA,Ganjam,DHARAKOTE,RUGUM,0,0,0,0,3,2.07,0,0,0,0,2,3.8
ODISHA,Ganjam,DHARAKOTE,SAIPUR,0,0,0,0,0,0,0,0,0,0,1,0.2
ODISHA,Ganjam,DHARAKOTE,SARADHAPUR,0,0,0,0,1,0.8,0,0,1,0.16,9,9.52
ODISHA,Ganjam,DHARAKOTE,SARAPADA,0,0,0,0,4,1.6,0,0,0,0,5,3.3
ODISHA,Ganjam,DHARAKOTE,SINDURAPALLI,0,0,1,1,1,0.8,0,0,0,0,13,5.64
ODISHA,Ganjam,DHARAKOTE,SINGIPUR,0,0,2,7.32,1,0,0,0,0,0,8,13.84
ODISHA,Ganjam,DHARAKOTE,SUNAPALLI,0,0,0,0,0,0,0,0,0,0,8,5.46
ODISHA,Ganjam,DHARAKOTE,TALPATNA,0,0,0,0,0,0,0,0,0,0,1,6
ODISHA,Ganjam,DHARAKOTE,THAUGAON,0,0,0,0,1,0.15,0,0,6,1.2,0,0
ODISHA,Ganjam,DHARAKOTE,TINITINIAPALLI,0,0,0,0,0,0,0,0,0,0,2,0.72
ODISHA,Ganjam,DHARAKOTE,TOPILANJIPALLI,0,0,0,0,3,2.56,0,0,0,0,0,0
ODISHA,Ganjam,DHARAKOTE,UKHUDAPATARAJENDRAPUR,0,0,0,0,1,0.84,0,0,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,ANKARADA,0,0,0,0,0,0,0,0,0,0,14,8.52
ODISHA,Ganjam,DIGAPAHANDI,ANNGAPUR,0,0,0,0,0,0,2,0.5,0,0,2,0.9
ODISHA,Ganjam,DIGAPAHANDI,BADADUMULA,0,0,0,0,1,0.36,4,1.52,0,0,2,0.78
ODISHA,Ganjam,DIGAPAHANDI,BADBURUDA,0,0,0,0,0,0,0,0,0,0,1,0.6
ODISHA,Ganjam,DIGAPAHANDI,BADPADA,0,0,0,0,1,0.6,0,0,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,BAGADA,0,0,0,0,0,0,0,0,0,0,8,2.85
ODISHA,Ganjam,DIGAPAHANDI,BAIGANABADIPALLI,0,0,0,0,4,2.36,0,0,0,0,1,0.55
ODISHA,Ganjam,DIGAPAHANDI,BAJAPALI,0,0,0,0,0,0,0,0,1,0.2,0,0
ODISHA,Ganjam,DIGAPAHANDI,BAJRAGUMMA,0,0,0,0,3,0.92,0,0,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,BALIGHAI,0,0,0,0,10,4,0,0,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,BALIJUDI,0,0,0,0,0,0,0,0,0,0,4,3.06
ODISHA,Ganjam,DIGAPAHANDI,BALIPATA,0,0,0,0,0,0,3,2.8,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,BAMKEI,0,0,0,0,14,10.76,0,0,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,BANAMALI,0,0,0,0,0,0,1,0.3,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,BANKAPUR,0,0,0,0,0,0,0,0,0,0,2,0.72
ODISHA,Ganjam,DIGAPAHANDI,BHIMADEBPUR,0,0,0,0,0,0,0,0,0,0,1,0.6
ODISHA,Ganjam,DIGAPAHANDI,BHIMAPURSASAN,0,0,0,0,0,0,0,0,6,2.4,0,0
ODISHA,Ganjam,DIGAPAHANDI,BHRAMARPUR,0,0,0,0,5,1.78,0,0,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,BICHHAPAT,0,0,0,0,3,0.72,0,0,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,BIJAYANAGARGAD,0,0,0,0,1,0.8,0,0,1,0.64,0,0
ODISHA,Ganjam,DIGAPAHANDI,BIJAYAPADMANAVPUR,0,0,0,0,0,0,0,0,0,0,2,0.81
ODISHA,Ganjam,DIGAPAHANDI,BIRABARPALLI,0,0,0,0,0,0,1,0.32,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,BIRAPADANABHAPUR,0,0,0,0,0,0,0,0,0,0,1,0.9
ODISHA,Ganjam,DIGAPAHANDI,BIRAPATNA,0,0,0,0,0,0,0,0,0,0,1,0.36
ODISHA,Ganjam,DIGAPAHANDI,BIRIBADIA,0,0,0,0,0,0,0,0,0,0,8,2.52
ODISHA,Ganjam,DIGAPAHANDI,BORIPADAR,0,0,0,0,2,1.06,0,0,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,BORITAL,0,0,0,0,0,0,0,0,0,0,1,0.2
ODISHA,Ganjam,DIGAPAHANDI,BRAJAKISHOREPUR(KANTADADH,0,0,0,0,0,0,0,0,0,0,2,1.1
ODISHA,Ganjam,DIGAPAHANDI,BRUNDABANPALLI,0,0,0,0,0,0,0,0,0,0,2,1.03
ODISHA,Ganjam,DIGAPAHANDI,BURUDANG,0,0,0,0,1,0.5,0,0,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,CHAITANYAPUR,0,0,0,0,0,0,0,0,0,0,1,0.28
ODISHA,Ganjam,DIGAPAHANDI,CHAKUNDAPALLI,0,0,0,0,9,3.68,0,0,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,CHASANIMAKHANDI,0,0,1,0.48,3,0.96,0,0,0,0,1,0.4
ODISHA,Ganjam,DIGAPAHANDI,CHHATRAMANDIR,0,0,0,0,0,0,0,0,0,0,7,2.06
ODISHA,Ganjam,DIGAPAHANDI,CHOTTARAYPUR,0,0,0,0,1,0.36,0,0,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,CHOUDHURITIKARPADA,0,0,0,0,2,1.32,0,0,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,DAKSHINAPUR,0,0,0,0,1,0.44,0,0,0,0,1,0.4
ODISHA,Ganjam,DIGAPAHANDI,DAMANAPADAR,0,0,0,0,0,0,0,0,0,0,1,0.3
ODISHA,Ganjam,DIGAPAHANDI,DASEIPUR,0,0,0,0,0,0,0,0,0,0,2,0.52
ODISHA,Ganjam,DIGAPAHANDI,DAVARSING,0,0,0,0,11,4.66,0,0,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,DEKHALI,0,0,0,0,4,2.72,0,0,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,DHANARASI,0,0,0,0,0,0,0,0,0,0,1,0.32
ODISHA,Ganjam,DIGAPAHANDI,DHANRASISASAN,0,0,0,0,0,0,0,0,0,0,3,0.71
ODISHA,Ganjam,DIGAPAHANDI,DHERANDI,0,0,0,0,1,0.36,0,0,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,DIKILI,0,0,0,0,3,2.82,0,0,0,0,1,0.5
ODISHA,Ganjam,DIGAPAHANDI,DWARGAON,0,0,0,0,0,0,0,0,0,0,14,5.08
ODISHA,Ganjam,DIGAPAHANDI,GADAGOBINDAPUR,0,0,0,0,1,1,1,2.2,0,0,2,0.6
ODISHA,Ganjam,DIGAPAHANDI,GAIDA,0,0,0,0,1,0.36,0,0,0,0,3,1.36
ODISHA,Ganjam,DIGAPAHANDI,GAIDAHIL,0,0,0,0,0,0,0,0,0,0,1,0.5
ODISHA,Ganjam,DIGAPAHANDI,GAIDAHILL,0,0,0,0,0,0,0,0,0,0,2,0.66
ODISHA,Ganjam,DIGAPAHANDI,GANESWARPUR,0,0,0,0,0,0,0,0,0,0,1,0.22
ODISHA,Ganjam,DIGAPAHANDI,GHANSING,0,0,0,0,1,0.58,0,0,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,GHASIAMBA,0,0,0,0,4,4.92,0,0,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,GHODAPALAN,0,0,0,0,0,0,0,0,0,0,1,0.2
ODISHA,Ganjam,DIGAPAHANDI,GOBARBALSA,0,0,0,0,2,1.4,0,0,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,GOLANDA,0,0,0,0,10,2.92,0,0,0,0,3,0.52
ODISHA,Ganjam,DIGAPAHANDI,GUDARIKANDHA,0,0,2,0.58,0,0,0,0,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,GUHALPUR,0,0,0,0,0,0,0,0,0,0,5,0.7
ODISHA,Ganjam,DIGAPAHANDI,GUMMA,0,0,0,0,1,0.5,0,0,0,0,2,1
ODISHA,Ganjam,DIGAPAHANDI,GUNTHAPADA,0,0,0,0,0,0,1,0.6,0,0,3,1.39
ODISHA,Ganjam,DIGAPAHANDI,HARIPUR,0,0,0,0,13,4.68,0,0,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,HATIALI,0,0,0,0,0,0,0,0,0,0,3,0.9
ODISHA,Ganjam,DIGAPAHANDI,JAGANNATHPUR,0,0,0,0,0,0,0,0,0,0,4,1.15
ODISHA,Ganjam,DIGAPAHANDI,JHARIPADAR,0,0,0,0,0,0,0,0,0,0,2,0.76
ODISHA,Ganjam,DIGAPAHANDI,JHATIPADIA,0,0,0,0,0,0,1,0.36,0,0,1,0.9
ODISHA,Ganjam,DIGAPAHANDI,KAITHAKHANDI,0,0,0,0,2,0.9,0,0,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,KALYANPUR,0,0,0,0,0,0,1,0.2,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,KAMAPADMANAVPUR,0,0,0,0,0,0,0,0,5,4.16,3,1.66
ODISHA,Ganjam,DIGAPAHANDI,KAMARKHALI,0,0,0,0,1,0.4,0,0,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,KARAPADA,0,0,0,0,0,0,0,0,0,0,1,0.5
ODISHA,Ganjam,DIGAPAHANDI,KHAJURIA,0,0,0,0,0,0,0,0,1,0.36,0,0
ODISHA,Ganjam,DIGAPAHANDI,KHAMARIGAON,0,0,0,0,1,0.6,0,0,2,1.1,2,1.4
ODISHA,Ganjam,DIGAPAHANDI,KHSPASANTARAPUR,0,0,0,0,0,0,0,0,0,0,3,1.02
ODISHA,Ganjam,DIGAPAHANDI,KRUSHNACHANDRAPUR,0,0,0,0,0,0,3,1.1,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,KRUSHNAKRUPAMAYAPUR SASAN,0,0,1,0.4,0,0,0,0,0,0,5,2.51
ODISHA,Ganjam,DIGAPAHANDI,KURUBALI,0,0,0,0,7,4.2,0,0,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,KURUMA,0,0,0,0,1,1.2,0,0,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,KUSHAPADA,0,0,0,0,0,0,0,0,0,0,6,2.04
ODISHA,Ganjam,DIGAPAHANDI,KUTUBARIPALLI,0,0,0,0,0,0,0,0,0,0,1,0.45
ODISHA,Ganjam,DIGAPAHANDI,LACHHIPUR,0,0,0,0,1,0.28,0,0,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,LAXMINARAYANPUR,0,0,0,0,0,0,0,0,0,0,32,7.53
ODISHA,Ganjam,DIGAPAHANDI,MADAGULAKANDHAPALLI,0,0,0,0,0,0,2,0.6,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,MAGURAPADA,0,0,0,0,0,0,2,0.72,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,MAREIBADI,0,0,0,0,0,0,0,0,0,0,2,0.6
ODISHA,Ganjam,DIGAPAHANDI,MATIAJHOLI,0,0,0,0,2,0.58,0,0,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,NABARANGAPUR,0,0,0,0,0,0,1,0.44,0,0,2,0.6
ODISHA,Ganjam,DIGAPAHANDI,NANDAGAON,0,0,0,0,0,0,0,0,0,0,1,0.4
ODISHA,Ganjam,DIGAPAHANDI,NARASINGHPUR,0,0,0,0,0,0,1,0.36,0,0,3,0.54
ODISHA,Ganjam,DIGAPAHANDI,NARENDRAPALLI,0,0,0,0,2,0.62,0,0,0,0,1,0.24
ODISHA,Ganjam,DIGAPAHANDI,NUAGAON,0,0,0,0,0,0,0,0,0,0,7,2.5
ODISHA,Ganjam,DIGAPAHANDI,PADABADI,0,0,0,0,2,0.8,0,0,1,0.56,2,0.94
ODISHA,Ganjam,DIGAPAHANDI,PADAKHOLA,0,0,0,0,12,5.74,0,0,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,PADMAPUR,0,0,0,0,1,0.32,0,0,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,PALAJHARI,0,0,0,0,2,0.81,0,0,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,PATANDA,0,0,0,0,0,0,0,0,0,0,2,0.81
ODISHA,Ganjam,DIGAPAHANDI,PATRAPADA,0,0,0,0,1,0.6,0,0,0,0,4,2.32
ODISHA,Ganjam,DIGAPAHANDI,PENTHA,0,0,0,0,1,0.36,0,0,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,PHASIGUDA,0,0,0,0,11,5.18,0,0,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,PHASRIBANDHA,0,0,0,0,8,3.12,0,0,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,PITAMBERPUR,0,0,0,0,0,0,0,0,0,0,7,7.18
ODISHA,Ganjam,DIGAPAHANDI,PRATAPPUR,0,0,0,0,6,3.2,0,0,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,RAIGURA,0,0,0,0,0,0,0,0,2,0.55,0,0
ODISHA,Ganjam,DIGAPAHANDI,RAIPUR,0,0,0,0,1,0.5,1,0.36,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,RAJAPUR,0,0,0,0,0,0,1,0.26,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,RAMACHANDRAPUR,0,0,0,0,0,0,2,0.8,0,0,2,0.4
ODISHA,Ganjam,DIGAPAHANDI,RATNAICHINGUDIPAHAD,0,0,0,0,0,0,4,2.03,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,SANATUMBULA,0,0,0,0,0,0,0,0,0,0,2,0.75
ODISHA,Ganjam,DIGAPAHANDI,SAURAPAHAD,0,0,0,0,10,2.4,0,0,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,SEBAKTIKARPADA,0,0,0,0,7,2.72,0,0,4,2.06,3,1.1
ODISHA,Ganjam,DIGAPAHANDI,SHYMASUNDARPURPALLI,0,0,0,0,0,0,0,0,0,0,1,0.3
ODISHA,Ganjam,DIGAPAHANDI,SINDHIBA,0,0,0,0,1,0.32,0,0,0,0,3,1.4
ODISHA,Ganjam,DIGAPAHANDI,SINDHUKHALI,0,0,0,0,0,0,0,0,1,0.5,0,0
ODISHA,Ganjam,DIGAPAHANDI,SINDHUKHANDI,0,0,0,0,18,5.7,0,0,0,0,2,0.64
ODISHA,Ganjam,DIGAPAHANDI,SRIADIKANDAPUR,0,0,0,0,0,0,0,0,0,0,1,0.22
ODISHA,Ganjam,DIGAPAHANDI,SRIRAMPUR,0,0,0,0,0,0,0,0,0,0,1,0.4
ODISHA,Ganjam,DIGAPAHANDI,SUMANTAPUR,0,0,0,0,0,0,0,0,0,0,2,0.6
ODISHA,Ganjam,DIGAPAHANDI,TALASING,0,0,0,0,3,1,3,1.14,0,0,1,0.6
ODISHA,Ganjam,DIGAPAHANDI,TURUBUDI,0,0,0,0,0,0,3,1.08,0,0,0,0
ODISHA,Ganjam,DIGAPAHANDI,VISHMAGIRI,0,0,0,0,20,12.4,0,0,0,0,0,0
ODISHA,Ganjam,GANJAM,LUNGHARI,0,0,1,0,0,0,0,0,0,0,0,0
ODISHA,Ganjam,GUDVELA,BAGBAHAL,0,0,1,1.6,0,0,0,0,0,0,0,0
ODISHA,Ganjam,GUDVELA,DEULIGUDI,0,0,0,0,7,0,0,0,0,0,0,0
ODISHA,Ganjam,HINJILICUT,ALOPUR,0,0,0,0,0,0,0,0,0,0,3,8.4
ODISHA,Ganjam,HINJILICUT,BADAKHANDI,0,0,0,0,0,0,0,0,0,0,24,9.48
ODISHA,Ganjam,HINJILICUT,BALAKRUSHNAPUR,0,0,0,0,0,0,0,0,0,0,2,0.8
ODISHA,Ganjam,HINJILICUT,BELGAON,0,0,0,0,0,0,0,0,0,0,19,8.24
ODISHA,Ganjam,HINJILICUT,BHABANDHA,0,0,0,0,0,0,0,0,2,0.8,19,9.1
ODISHA,Ganjam,HINJILICUT,BHENKATRAIPALI,0,0,0,0,0,0,0,0,1,0.48,3,1.04
ODISHA,Ganjam,HINJILICUT,BUGUDA,0,0,0,0,0,0,0,0,0,0,3,1.36
ODISHA,Ganjam,HINJILICUT,BURAPADA,0,0,0,0,7,2.62,0,0,0,0,2,1.56
ODISHA,Ganjam,HINJILICUT,CHAITANYAPADA,0,0,0,0,1,0.6,0,0,0,0,5,1.97
ODISHA,Ganjam,HINJILICUT,DARIPADAR,0,0,0,0,0,0,0,0,0,0,1,0.48
ODISHA,Ganjam,HINJILICUT,DAYAPALI,1,0.12,0,0,0,0,0,0,0,0,1,0.64
ODISHA,Ganjam,HINJILICUT,DHOBADI,0,0,1,0,0,0,0,0,0,0,12,5.72
ODISHA,Ganjam,HINJILICUT,DIGAPADA,0,0,0,0,0,0,0,0,0,0,1,0.9
ODISHA,Ganjam,HINJILICUT,DURUBANDHA,0,0,1,0.12,0,0,1,1.2,0,0,8,4.48
ODISHA,Ganjam,HINJILICUT,GANDALA,0,0,0,0,0,0,0,0,0,0,7,3.6
ODISHA,Ganjam,HINJILICUT,GODARPALLI,0,0,0,0,0,0,0,0,0,0,1,0.48
ODISHA,Ganjam,HINJILICUT,GOPINATHPUR,0,0,1,1.08,0,0,0,0,0,0,31,24.68
ODISHA,Ganjam,HINJILICUT,HANTOSH,0,0,0,0,0,0,0,0,1,0.8,1,1
ODISHA,Ganjam,HINJILICUT,KAITHKHANDI,0,0,0,0,0,0,0,0,0,0,5,5
ODISHA,Ganjam,HINJILICUT,KANTEIKOLI,0,0,0,0,0,0,0,0,0,0,4,1.56
ODISHA,Ganjam,HINJILICUT,KUNCHURU,0,0,1,0.38,0,0,0,0,0,0,4,2.1
ODISHA,Ganjam,HINJILICUT,MAKAJHOL,1,0.2,0,0,0,0,0,0,0,0,10,2.22
ODISHA,Ganjam,HINJILICUT,MOHANAPALLI,0,0,1,0.8,0,0,0,0,0,0,1,0.48
ODISHA,Ganjam,HINJILICUT,NANDIKA,0,0,0,0,0,0,0,0,0,0,5,4.6
ODISHA,Ganjam,HINJILICUT,NIMAGAON,0,0,0,0,0,0,0,0,0,0,8,3.2
ODISHA,Ganjam,HINJILICUT,NUASARU,0,0,0,0,0,0,0,0,0,0,3,1.06
ODISHA,Ganjam,HINJILICUT,PALASI,0,0,0,0,0,0,0,0,0,0,3,1
ODISHA,Ganjam,HINJILICUT,PALIPADANAPUR,0,0,0,0,0,0,0,0,0,0,7,5
ODISHA,Ganjam,HINJILICUT,POCHILIMA,0,0,0,0,0,0,0,0,0,0,5,2.54
ODISHA,Ganjam,HINJILICUT,PODING,0,0,0,0,0,0,0,0,0,0,3,2.24
ODISHA,Ganjam,HINJILICUT,PUNARKHANDI,0,0,0,0,0,0,0,0,0,0,6,2.68
ODISHA,Ganjam,HINJILICUT,RAMACHANDRAPUR,0,0,0,0,0,0,0,0,0,0,2,1.08
ODISHA,Ganjam,HINJILICUT,SAHAPUR,0,0,0,0,0,0,1,0.8,0,0,2,0.52
ODISHA,Ganjam,HINJILICUT,SAMARJHOL,0,0,1,0.8,0,0,0,0,0,0,13,5.64
ODISHA,Ganjam,HINJILICUT,SAMPUR,0,0,0,0,0,0,0,0,0,0,14,6.62
ODISHA,Ganjam,HINJILICUT,SAPUAPALLI,0,0,1,0.64,0,0,1,0.48,0,0,8,3.95
ODISHA,Ganjam,HINJILICUT,SARADHAPUR,0,0,0,0,0,0,0,0,0,0,13,11.98
ODISHA,Ganjam,HINJILICUT,SARU,0,0,0,0,0,0,0,0,0,0,1,0.32
ODISHA,Ganjam,HINJILICUT,SIKHARPUR,0,0,0,0,0,0,0,0,0,0,8,5.12
ODISHA,Ganjam,HINJILICUT,SIKIRI,0,0,0,0,2,1.84,0,0,0,0,1,1.2
ODISHA,Ganjam,HINJILICUT,SIKULIPALLI,0,0,0,0,0,0,0,0,0,0,1,0.48
ODISHA,Ganjam,HINJILICUT,SINGIPUR,0,0,0,0,0,0,0,0,0,0,3,1
ODISHA,Ganjam,JAGANNATHPRASAD,ALADI,0,0,0,0,0,0,0,0,0,0,1,0.35
ODISHA,Ganjam,JAGANNATHPRASAD,BHABSAR,0,0,0,0,0,0,0,0,1,2.24,4,7.22
ODISHA,Ganjam,JAGANNATHPRASAD,BIRADHANURJAYPUR,0,0,0,0,0,0,0,0,1,0.24,0,0
