State,District,Block/Tehsil,Village,Salinity - No.,Salinity - PL,Dried up - No.,Dried up - PL,Destroyed beyond repair - No.,Destroyed beyond repair - PL,Sea water intrusion  - No.,Sea water intrusion  - PL,Industrial effluents - No.,Industrial effluents - PL,Availability of Major/Medium Irrigation Projects  - No.,Availability of Major/Medium Irrigation Projects  - PL,Other reasons - No.,Other reasons - PL
ODISHA,Jajpur,BINJHARPUR,MANSADA,0,0,0,0,1,8.1,0,0,0,0,0,0,0,0
ODISHA,Jajpur,BINJHARPUR,PURUSOTTAMPUR,1,5.67,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,Jajpur,BINJHARPUR,SASANPADA,0,0,0,0,0,0,0,0,0,0,0,0,8,2.6
ODISHA,Jajpur,JAJPUR,KARIMABAD,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8
ODISHA,Kalahandi,GOLAMUNDA,MANAJHARI,1,3.03,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,Kendrapara,AUL,ARAGOL,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ODISHA,Kendrapara,AUL,DADHIBABANPUR,0,0,0,0,1,10,0,0,0,0,0,0,0,0
ODISHA,Kendrapara,AUL,DIHABARIMUL,0,0,0,0,1,2,0,0,0,0,0,0,0,0
ODISHA,Kendrapara,GARADPUR,ANDHALA,0,0,0,0,0,0,0,0,1,12,0,0,0,0
ODISHA,Kendrapara,GARADPUR,BRAHMAPUR,0,0,0,0,1,4,0,0,0,0,0,0,0,0
ODISHA,Kendrapara,GARADPUR,SIKOL,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ODISHA,Keonjhar,GHASIPURA,CHANDALI,0,0,0,0,1,3,0,0,0,0,0,0,0,0
ODISHA,Keonjhar,GHASIPURA,NARAGAPUR,0,0,1,1.3,0,0,0,0,0,0,0,0,0,0
ODISHA,Keonjhar,KOKASARA,LADUGAON,0,0,0,0,1,1.62,0,0,0,0,0,0,0,0
ODISHA,Khurda,BALIANTA,DITIKAR SUANLO,0,0,0,0,1,5.25,0,0,0,0,0,0,0,0
ODISHA,Khurda,BALIANTA,JAGANNATHPUR,0,0,1,0,0,0,0,0,0,0,0,0,1,2.02
ODISHA,Khurda,BALIANTA,RAMA CH. PUR,0,0,0,0,2,0,0,0,0,0,0,0,0,0
ODISHA,Khurda,BALIANTA,RANAPUR,0,0,0,0,2,0,0,0,0,0,0,0,0,0
ODISHA,Khurda,BALIANTA,UPARASAHI,0,0,0,0,0,0,0,0,0,0,0,0,1,2.02
ODISHA,Khurda,BALIPATANA,ABHAYAMUKHI,0,0,0,0,1,2.02,0,0,0,0,0,0,0,0
ODISHA,Khurda,BALIPATANA,BHANRANIJIGARH,0,0,2,2.43,0,0,0,0,0,0,0,0,2,0
ODISHA,Khurda,BALIPATANA,KANTAPADA,0,0,0,0,7,0,0,0,0,0,0,0,0,0
ODISHA,Khurda,BALIPATANA,KHAJURIAPADA,0,0,0,0,2,0,0,0,0,0,0,0,0,0
ODISHA,Khurda,BALIPATANA,KUIKERA,0,0,0,0,1,1.21,0,0,0,0,0,0,0,0
ODISHA,Khurda,BALIPATANA,NARADA,0,0,0,0,5,8.48,0,0,0,0,0,0,0,0
ODISHA,Khurda,BALIPATANA,NUAPADA,0,0,0,0,2,4.04,0,0,0,0,0,0,0,0
ODISHA,Khurda,BALIPATANA,PRATAPARUDRAPUR,0,0,0,0,11,20.97,0,0,0,0,0,0,1,2.41
ODISHA,Khurda,BALIPATANA,SUMUDI,0,0,0,0,1,2.02,0,0,0,0,0,0,1,2.02
ODISHA,Khurda,BALIPATANA,TURINTIRA,0,0,1,2.02,2,4.04,0,0,0,0,0,0,1,0.81
ODISHA,Khurda,BHUBANESWAR,INJANA,0,0,0,0,1,3.07,0,0,0,0,0,0,0,0
ODISHA,Mayurbhanj,BADASAHI,ADIASAHI,0,0,1,2.71,0,0,0,0,0,0,0,0,0,0
ODISHA,Mayurbhanj,BADASAHI,BUDHEIRANI,0,0,1,4.2,0,0,0,0,0,0,0,0,0,0
ODISHA,Mayurbhanj,BADASAHI,CHAKAMADHAPUR,0,0,0,0,1,20,0,0,0,0,0,0,0,0
ODISHA,Mayurbhanj,BADASAHI,DAHANSAHI,0,0,0,0,1,20,0,0,0,0,0,0,0,0
ODISHA,Mayurbhanj,BADASAHI,DHANAPADA,0,0,1,1.86,0,0,0,0,0,0,0,0,0,0
ODISHA,Mayurbhanj,BADASAHI,GOBINDAPUR,0,0,0,0,1,3,0,0,0,0,0,0,0,0
ODISHA,Mayurbhanj,BADASAHI,MADHAPUR,0,0,1,0.56,0,0,0,0,0,0,0,0,1,2.24
ODISHA,Mayurbhanj,BADASAHI,NARANGAON,0,0,0,0,2,6.02,0,0,0,0,0,0,0,0
ODISHA,Mayurbhanj,BADASAHI,SANA NUAGAON,0,0,1,20,0,0,0,0,0,0,0,0,0,0
ODISHA,Mayurbhanj,BETANATI,BADAKHIRIPADA,0,0,0,0,1,13,0,0,0,0,0,0,0,0
ODISHA,Mayurbhanj,BETANATI,BALIAPITA,0,0,0,0,0,0,0,0,0,0,0,0,1,2.02
ODISHA,Mayurbhanj,BETANATI,BANANUAGAON,0,0,0,0,0,0,0,0,0,0,0,0,1,2.09
ODISHA,Mayurbhanj,BETANATI,GANESWARPUR,0,0,0,0,0,0,0,0,0,0,0,0,1,2.37
ODISHA,Mayurbhanj,BETANATI,KASIPADA,0,0,0,0,0,0,0,0,0,0,0,0,1,2.7
ODISHA,Mayurbhanj,BETANATI,RAGHUPUR,0,0,1,2,0,0,0,0,0,0,0,0,0,0
ODISHA,Mayurbhanj,GOPABANDHUNAGAR,CHILIMA,0,0,0,0,1,0.4,0,0,0,0,0,0,0,0
ODISHA,Mayurbhanj,JASIPUR,BAGGADIA,0,0,0,0,1,3,0,0,0,0,0,0,0,0
ODISHA,Mayurbhanj,KAPTIPADA,KALADAHI,0,0,0,0,0,0,0,0,0,0,0,0,1,1.18
ODISHA,Mayurbhanj,MURUDA,IDAR,0,0,0,0,0,0,0,0,0,0,0,0,2,22.97
ODISHA,Mayurbhanj,SULIAPADA,DHAABANI,0,0,0,0,1,12.65,0,0,0,0,0,0,0,0
ODISHA,Mayurbhanj,SULIAPADA,GANDHASALI,0,0,1,1.21,0,0,0,0,0,0,0,0,0,0
ODISHA,Mayurbhanj,SULIAPADA,HANDIBHANGA,0,0,0,0,0,0,0,0,1,25,0,0,0,0
ODISHA,Mayurbhanj,SULIAPADA,JHATIADA C/O NUAPADA,0,0,0,0,0,0,0,0,0,0,0,0,1,2.99
ODISHA,Mayurbhanj,SULIAPADA,KATPTISOLA,0,0,0,0,0,0,0,0,1,2.77,0,0,1,2.31
ODISHA,Mayurbhanj,SULIAPADA,PADAGIRISOLA,0,0,0,0,1,14,0,0,0,0,0,0,0,0
ODISHA,Nuapada,NUAPADA,DIANMUNDA,0,0,0,0,1,0.8,0,0,0,0,0,0,0,0
ODISHA,Nuapada,NUAPADA,PARASAKHOL(KALAN),0,0,0,0,1,1.62,0,0,0,0,0,0,0,0
ODISHA,Puri,ASTARANG,BARAJANGA,0,0,0,0,1,4,0,0,0,0,0,0,0,0
ODISHA,Puri,BRAHMAGIRI,REBANANUAGAON,2,2.42,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,Puri,DELANGA,BERABOI,1,1.4,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,Puri,DELANGA,BOLAKANA,0,0,2,0,0,0,0,0,0,0,0,0,0,0
ODISHA,Puri,GOP,ALAPUR,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ODISHA,Puri,GOP,DIHUDA,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ODISHA,Puri,GOP,GIRIMA,0,0,0,0,2,0,0,0,0,0,0,0,0,0
ODISHA,Puri,GOP,JANTARANA,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ODISHA,Puri,GOP,MANAPADA,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ODISHA,Puri,GOP,NAHITI,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ODISHA,Puri,NIMAPARA,AMPARO,0,0,1,0.8,0,0,0,0,0,0,0,0,0,0
ODISHA,Puri,NIMAPARA,ANSALO(AUSAL),0,0,0,0,0,0,0,0,0,0,0,0,1,2.8
ODISHA,Puri,NIMAPARA,BADARIKILO,1,4,0,0,0,0,0,0,0,0,0,0,3,8.4
ODISHA,Puri,NIMAPARA,BASANTAL,0,0,0,0,1,6,0,0,0,0,0,0,0,0
ODISHA,Puri,NIMAPARA,BELESWAR,0,0,0,0,1,4,0,0,0,0,0,0,0,0
ODISHA,Puri,NIMAPARA,BERABOI,0,0,0,0,1,0.6,0,0,0,0,0,0,0,0
ODISHA,Puri,NIMAPARA,BHANDIGRAM,0,0,0,0,1,2.8,0,0,0,0,0,0,1,3.2
ODISHA,Puri,NIMAPARA,BISHNUPUR,0,0,0,0,0,0,0,0,0,0,0,0,1,2
ODISHA,Puri,NIMAPARA,DEKHATA,0,0,1,6,0,0,0,0,0,0,0,0,0,0
ODISHA,Puri,NIMAPARA,DIGHAL,0,0,0,0,0,0,0,0,0,0,0,0,1,2
ODISHA,Puri,NIMAPARA,GARH TORIHNA,0,0,3,3.6,0,0,0,0,0,0,0,0,0,0
ODISHA,Puri,NIMAPARA,JANARA,0,0,0,0,0,0,0,0,1,0.8,0,0,0,0
ODISHA,Puri,NIMAPARA,KEUTA SALADA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8
ODISHA,Puri,NIMAPARA,KOTAKASANGA,0,0,1,2.02,0,0,0,0,0,0,0,0,0,0
ODISHA,Puri,NIMAPARA,KUANSA,0,0,0,0,1,2.5,0,0,0,0,0,0,1,2.8
ODISHA,Puri,NIMAPARA,MATHASAHI,0,0,0,0,0,0,0,0,0,0,0,0,1,2
ODISHA,Puri,NIMAPARA,PITAGRAM,0,0,1,2,0,0,0,0,0,0,0,0,0,0
ODISHA,Puri,NIMAPARA,SALANGA,0,0,0,0,1,6,0,0,0,0,0,0,0,0
ODISHA,Puri,PIPILI,DURGA DASAPUR,0,0,0,0,1,10,0,0,0,0,0,0,0,0
ODISHA,Puri,PIPILI,PADMAKAIRI,0,0,1,0.25,0,0,0,0,0,0,0,0,0,0
ODISHA,Sambalpur,KUCHINDA,BABUMALATI,0,0,0,0,1,0.15,0,0,0,0,0,0,0,0
ODISHA,Sambalpur,KUCHINDA,KINDARA,0,0,1,0.3,0,0,0,0,0,0,0,0,0,0
PUDUCHERRY,PUDUCHERRY,ARIANKUPPAM,ABISHEGAPAKKAM,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PUDUCHERRY,PUDUCHERRY,BAHOUR,ARANGANUR,2,0,0,0,2,0,0,0,0,0,0,0,0,0
PUDUCHERRY,PUDUCHERRY,BAHOUR,IRULANCHANDAI,0,0,0,0,1,0.82,0,0,0,0,0,0,0,0
PUDUCHERRY,PUDUCHERRY,BAHOUR,KARAYAMBUTHUR,0,0,0,0,1,0,1,0,0,0,0,0,0,0
PUDUCHERRY,PUDUCHERRY,BAHOUR,KURUMAMABAKKAM,1,0,0,0,0,0,1,0,0,0,0,0,3,0
PUDUCHERRY,PUDUCHERRY,BAHOUR,KURUVINATHAM,0,0,0,0,0,0,0,0,0,0,0,0,2,0
PUDUCHERRY,PUDUCHERRY,BAHOUR,PARIKALPET,0,0,0,0,0,0,0,0,0,0,0,0,1,0.36
PUDUCHERRY,PUDUCHERRY,BAHOUR,SELIAMEDU,0,0,0,0,0,0,0,0,0,0,0,0,4,0
PUDUCHERRY,PUDUCHERRY,MANNADIPET,KODATHUR,0,0,0,0,1,0,0,0,0,0,0,0,0,0
PUDUCHERRY,PUDUCHERRY,MANNADIPET,SELLIPET,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PUDUCHERRY,PUDUCHERRY,NETTAPAKKAM,EMBALAM,0,0,3,0,0,0,0,0,0,0,0,0,0,0
PUDUCHERRY,PUDUCHERRY,NETTAPAKKAM,KARIKALAMPAKKAM,0,0,0,0,0,0,0,0,0,0,0,0,5,0
PUDUCHERRY,PUDUCHERRY,NETTAPAKKAM,MADUGARAI,0,0,0,0,2,0,0,0,0,0,0,0,6,0
PUDUCHERRY,PUDUCHERRY,NETTAPAKKAM,NETTAPAKKAM,0,0,0,0,0,0,0,0,0,0,1,0,3,0
PUDUCHERRY,PUDUCHERRY,VILLIANUR,ODIAMPET,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PUDUCHERRY,PUDUCHERRY,VILLIANUR,THONDAMANATHAM,1,1.18,0,0,4,11.9,0,0,0,0,2,2.96,3,1.64
PUDUCHERRY,PUDUCHERRY,VILLIANUR,URUVAYAR,0,0,0,0,1,0,0,0,0,0,0,0,2,1
PUNJAB,LUDHIANA,SIDHWAN BET,AHINGARAN,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,RupNagar,Nurpur bedi,Takhatgarh,0,0,1,0,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,AJMER,AJMER,AKHRI,0,0,1,0.8,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,ALWAR,JAJORE,1,3.25,0,0,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,BANSUR,BAASNA,0,0,6,5.3,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,BANSUR,GOONTA,0,0,1,0.95,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,BANSUR,HOLAWAS,0,0,3,2.05,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,BANSUR,KANOONGAWALI,0,0,1,0.65,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,BANSUR,MANCHI,0,0,2,1,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,BANSUR,MEERAPURA,0,0,12,9.5,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,BANSUR,RAMNAGAR,0,0,0,0,1,0.8,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,BANSUR,SHAHPUR,0,0,5,3.65,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,LAXMANGARH,BADOUDAMEV,0,0,4,19.52,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,LAXMANGARH,PEEPALKHEDA,0,0,2,6.7,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,MUNDAWAR,BADLI,0,0,2,1.9,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,MUNDAWAR,JINDOLI,0,0,3,5.72,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,MUNDAWAR,KADARNAGAR,0,0,2,3.25,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,MUNDAWAR,RANOTH,0,0,2,4.9,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,MUNDAWAR,SUHETA,0,0,8,16.62,1,1.3,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,RAMGARH,BALVANDKA,0,0,3,29,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,RAMGARH,JADOLI,0,0,1,15.15,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,RAMGARH,MUBARIKPURA,0,0,6,26.93,9,59.58,0,0,0,0,0,0,0,0
RAJASTHAN,ALWAR,RAMGARH,SHEKHPUR,0,0,1,5.7,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,BARAN,CHABRA,KACHHAVAN,0,0,5,17.5,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,BARAN,CHABRA,MUNDALA,0,0,3,9.86,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,BARAN,CHABRA,SHEKHARPUR,0,0,1,3.2,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,BARAN,CHABRA,UMARTHANA,0,0,14,50.3,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,BARAN,MANGROL,KANADA,0,0,0,0,0,0,0,0,0,0,17,62.18,0,0
RAJASTHAN,BARAN,MANGROL,UDPURIYA,0,0,0,0,0,0,0,0,0,0,14,63.87,0,0
RAJASTHAN,BARMER,BARMER,LUNU KALAN,0,0,0,0,0,0,0,0,0,0,0,0,1,1.17
RAJASTHAN,BARMER,BARMER,LUNU KHURD,0,0,0,0,0,0,0,0,0,0,0,0,2,3.45
RAJASTHAN,BARMER,GUDAMALANI,MEETHI BERI,0,0,2,10,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,BARMER,GUDAMALANI,MGASAR,0,0,2,11,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,BARMER,PACHPADRA,KEETNOD,0,0,0,0,5,27.78,0,0,0,0,0,0,0,0
RAJASTHAN,BARMER,SIWANA,ANNPURNA NAGAR,0,0,2,12.22,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,BARMER,SIWANA,NAAL,0,0,2,9.73,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,BHARATPUR,NAGAR,BAODLI,0,0,1,1.09,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,BHARATPUR,NAGAR,GHAMUDK -I,0,0,2,0.8,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,BHARATPUR,NAGAR,SIKRIPATTI,0,0,4,11.23,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,BHARATPUR,NAGAR,SOLPUR PATTI,0,0,3,6.01,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,BHARATPUR,VAIR,BEVAR,0,0,15,24.78,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,BHILWARA,BANERA,AMLI,0,0,0,0,0,0,0,0,0,0,0,0,2,1.39
RAJASTHAN,BHILWARA,BANERA,BABRANA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.57
RAJASTHAN,BHILWARA,BHILWARA,DHOOMDAS,0,0,0,0,0,0,0,0,0,0,0,0,2,1.9
RAJASTHAN,BHILWARA,BHILWARA,KODUKOTA,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5
RAJASTHAN,BHILWARA,BHILWARA,MALOLA,0,0,1,1.1,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,BHILWARA,BHILWARA,PALADI,0,0,0,0,0,0,0,0,0,0,0,0,1,1.01
RAJASTHAN,BHILWARA,BHILWARA,PANSAL,0,0,0,0,0,0,0,0,0,0,0,0,11,10.97
RAJASTHAN,BHILWARA,BHILWARA,ROOPAHELI,0,0,0,0,0,0,0,0,0,0,0,0,1,3.57
RAJASTHAN,BHILWARA,JAHAZPUR,KHANERIA,0,0,2,26.3,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,BHILWARA,JAHAZPUR,KISHANPURA,0,0,2,1.35,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,BHILWARA,KOTRI,SAWAIPUR,0,0,0,0,0,0,0,0,0,0,0,0,2,12.35
RAJASTHAN,BUNDI,TALERA,THEEKARYA CHARDAN,0,0,0,0,0,0,0,0,0,0,1,2.6,0,0
RAJASTHAN,CHITTORGARH,DUNGLA,LOTHIYANA,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7
RAJASTHAN,DAUSA,BASWA,BHOJ WARA,0,0,2,18.46,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,DAUSA,BASWA,CHOBADI KALAN,0,0,17,93.4,0,0,0,0,0,0,0,0,1,7.1
RAJASTHAN,DAUSA,BASWA,DHANAWAD,0,0,1,5.6,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,DAUSA,BASWA,DHIGARIYA TAPPA KOLESHWR,0,0,13,72.3,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,DAUSA,BASWA,DURKI,0,0,8,54.7,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,DAUSA,BASWA,KOLWA,0,0,1,2.9,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,DAUSA,BASWA,NAYAGAV,0,0,3,29.62,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,DAUSA,BASWA,SHEKHAPURA,0,0,2,10.7,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,DAUSA,BASWA,SODALA,0,0,0,0,0,0,0,0,0,0,0,0,1,1.28
RAJASTHAN,DAUSA,BASWA,VIJAYPURA,0,0,2,5.11,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,DAUSA,LALSOT,KANKRIYA,0,0,0,0,0,0,0,0,0,0,0,0,1,10.5
RAJASTHAN,DAUSA,MAHWA,LANGRIPURA,0,0,2,11,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,DAUSA,SIKRAI,GANDRAWA,0,0,3,12.32,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,DAUSA,SIKRAI,SIKRAI,0,0,21,24.37,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,DHOLPUR,DHOLPUR,GADAYACH,0,0,0,0,1,2,0,0,0,0,0,0,0,0
RAJASTHAN,DHOLPUR,DHOLPUR,GARHI JAWAHAR,0,0,0,0,0,0,0,0,0,0,1,7.15,0,0
RAJASTHAN,JAIPUR,AMER,NAGAL SUSAWATAAN,0,0,20,6.8,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JAIPUR,KISHANGARH RENWAL,BAGHAVAS,0,0,2,4.2,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JAIPUR,KISHANGARH RENWAL,BHAISWA,0,0,2,2.6,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JAIPUR,KISHANGARH RENWAL,DOONGRI KALAN,0,0,3,15.25,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JAIPUR,KISHANGARH RENWAL,GADADI,0,0,1,2.84,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JAIPUR,KISHANGARH RENWAL,HINGONIYA,0,0,5,16.09,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JAIPUR,KISHANGARH RENWAL,JHALRA,0,0,1,1.35,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JAIPUR,KISHANGARH RENWAL,LUNIYA VAS,0,0,1,3.48,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JAIPUR,KISHANGARH RENWAL,MUNDALI RANJEET PURA,0,0,4,7.26,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JAIPUR,KISHANGARH RENWAL,RAM PURA,0,0,1,1.05,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JALORE,AHORE,BALA,0,0,0,0,1,0,0,0,0,0,0,0,0,0
RAJASTHAN,JALORE,BAGODA,JERAN,0,0,0,0,1,2,0,0,0,0,0,0,0,0
RAJASTHAN,JALORE,BHINMAL,NIMBODA,0,0,2,14.7,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JALORE,BHINMAL,VANNU KI DHANI,1,5.7,0,0,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JALORE,JALORE,BALWADA,0,0,1,9,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JALORE,JALORE,JALOR-B,0,0,1,7.41,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JALORE,JALORE,MADGAON,0,0,1,6.15,1,4.2,0,0,0,0,0,0,0,0
RAJASTHAN,JALORE,JALORE,NOON,1,4.72,0,0,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JALORE,RANIWARA,SAANTROO,0,0,2,18.5,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JALORE,SAYLA,REVTDA,0,0,1,46.5,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JHUNJHUNU,KHETRI,DHRMDRA,0,0,1,2.3,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JHUNJHUNU,KHETRI,KALOTA,0,0,1,2,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,JODHPUR,BAP,BUNGDI,0,0,0,0,2,9.41,0,0,0,0,0,0,1,9.41
RAJASTHAN,KARAULI,TODA BHIM,DEVLEN,0,0,1,2.3,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,KARAULI,TODA BHIM,JAGDISHPURA,0,0,0,0,2,3.5,0,0,0,0,0,0,0,0
RAJASTHAN,KARAULI,TODA BHIM,KAMALPURA,0,0,1,4,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,KARAULI,TODA BHIM,MAHAMDPUR,0,0,2,4,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,KARAULI,TODA BHIM,NAYA GAON,0,0,1,2,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,KARAULI,TODA BHIM,TIGHARIYA,0,0,1,2,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,KOTA,DIGOD,HARIPURA URF NAYAGAON,0,0,0,0,0,0,0,0,0,0,14,18.8,0,0
RAJASTHAN,KOTA,DIGOD,JHADOL,0,0,1,0.66,0,0,0,0,0,0,17,44.48,0,0
RAJASTHAN,KOTA,DIGOD,KUMLA JAGIR,0,0,0,0,0,0,0,0,0,0,9,14.05,0,0
RAJASTHAN,KOTA,DIGOD,NARPAT KHEDI,0,0,0,0,0,0,0,0,0,0,19,37.36,0,0
RAJASTHAN,KOTA,DIGOD,TAKARVADA,0,0,0,0,0,0,0,0,0,0,103,136.96,0,0
RAJASTHAN,KOTA,PIPALDA,DEVNIMANDI,0,0,0,0,0,0,0,0,0,0,0,0,3,8.52
RAJASTHAN,KOTA,PIPALDA,KAJLIYA,0,0,0,0,0,0,0,0,0,0,0,0,1,2
RAJASTHAN,NAGAUR,JAYAL,KASHIPURA,0,0,1,1.62,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,PALI,JAITARAN,BEDKALA,0,0,3,58.5,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,PALI,JAITARAN,KHINDAWAS,0,0,1,1.13,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,PALI,JAITARAN,LILRIYA,0,0,4,39.82,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,PALI,MARWAR JUNCTION,DHUNDHALA,0,0,1,1.17,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,PALI,RANI,JAWALI,0,0,0,0,1,2.5,0,0,0,0,0,0,0,0
RAJASTHAN,PRATAPGARH,PRATAPGARH,PRATAP PURA,0,0,3,2.8,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,RAJSAMAND,DEOGARH,MADARIYA,0,0,0,0,1,1.19,0,0,0,0,0,0,0,0
RAJASTHAN,SIKAR,RAMGARH SHEKHAWATI,NETHAWA,0,0,0,0,0,0,0,0,0,0,0,0,2,6.6
RAJASTHAN,SIROHI,REODAR,REVDAR,0,0,0,0,0,0,0,0,0,0,0,0,1,2.4
TAMIL NADU,ARIYALUR,ARIYALUR,ILUPPAYUR,0,0,0,0,0,0,0,0,0,0,0,0,2,4.3
TAMIL NADU,ARIYALUR,SENDURAI,PERIYAKURICHI,0,0,1,1.85,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,ARIYALUR,THIRUMANUR,KOVILUR,0,0,1,3,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE,ANAMALAI,AUTHU POLLACHI,0,0,0,0,1,0.01,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE,KINATHUKADAVU,SOKKANUR,0,0,1,0.02,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE,KINATHUKADAVU,SOLAVAMPALAYAM,0,0,1,0.02,0,0,0,0,0,0,0,0,1,0.02
TAMIL NADU,COIMBATORE,SOOLUR,PEEDAMPALLI,0,0,0,0,1,0.03,0,0,0,0,0,0,0,0
TAMIL NADU,CUDDALORE,BHUVANAGIRI,UDAIYUR (B),0,0,1,2,0,0,0,0,0,0,0,0,1,2
